timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
120,117,115,10,facility,1,False,False,True,False,False,2,False
120,13,114,12,facility,1,False,False,True,True,True,34,False
120,62,63,37,facility,1,False,False,True,False,False,7,True
180,114,68,12,facility,1,False,False,True,False,False,30,False
180,155,120,14,facility,1,False,False,False,False,False,39,False
180,36,43,32,facility,1,False,True,True,False,False,38,False
240,155,97,14,facility,1,False,False,False,True,False,0,False
240,155,120,14,facility,1,False,False,False,False,False,39,False
240,97,120,14,facility,1,False,False,True,False,False,39,False
240,36,43,32,facility,1,False,True,True,False,False,38,False
300,155,97,14,facility,1,False,False,False,True,False,0,False
300,155,120,14,facility,1,False,False,False,False,False,39,False
300,97,120,14,facility,1,False,False,True,False,False,39,False
360,52,58,2,facility,1,False,False,False,True,False,31,False
360,155,97,14,facility,1,False,False,False,True,False,0,False
360,155,120,14,facility,1,False,False,False,False,False,39,False
360,155,139,14,facility,1,False,False,False,False,False,55,False
360,97,120,14,facility,1,False,False,True,False,False,39,False
360,97,139,14,facility,1,False,False,True,False,False,55,False
360,120,139,14,facility,1,False,False,False,False,False,16,False
360,134,69,21,facility,1,False,False,False,False,False,16,False
360,148,175,37,facility,1,False,False,False,False,False,2,False
420,52,58,2,facility,1,False,False,False,True,False,31,False
420,57,107,11,facility,1,False,False,False,False,False,22,False
420,155,97,14,facility,1,False,False,False,True,False,0,False
420,155,120,14,facility,1,False,False,False,False,False,39,False
420,155,139,14,facility,1,False,False,False,False,False,55,False
420,155,165,14,facility,1,False,False,False,True,False,6,False
420,97,120,14,facility,1,False,False,True,False,False,39,False
420,97,139,14,facility,1,False,False,True,False,False,55,False
420,97,165,14,facility,1,False,False,True,True,True,6,False
420,120,139,14,facility,1,False,False,False,False,False,16,False
420,120,165,14,facility,1,False,False,False,True,False,45,False
420,139,165,14,facility,1,False,False,False,True,False,61,False
480,52,58,2,facility,1,False,False,False,True,False,31,False
480,52,45,2,facility,1,False,False,False,True,False,14,False
480,58,45,2,facility,1,False,False,True,True,True,45,False
480,139,165,14,facility,1,False,False,False,True,False,61,False
480,71,64,35,facility,1,False,False,False,True,False,13,False
540,58,45,2,facility,1,False,False,True,True,True,45,False
540,74,55,4,facility,1,False,False,False,False,False,32,False
540,139,83,14,facility,1,False,False,False,True,False,1,False
540,139,165,14,facility,1,False,False,False,True,False,61,False
540,83,165,14,facility,1,False,False,True,True,True,60,False
540,71,64,35,facility,1,False,False,False,True,False,13,False
600,58,45,2,facility,1,False,False,True,True,True,45,False
600,127,74,4,facility,1,False,False,False,False,False,17,False
600,127,55,4,facility,1,False,False,False,False,False,15,False
600,74,55,4,facility,1,False,False,False,False,False,32,False
600,115,137,10,facility,1,False,False,False,False,False,33,False
600,107,155,11,facility,1,False,False,False,False,False,47,False
600,83,165,14,facility,1,False,False,True,True,True,60,False
600,71,64,35,facility,1,False,False,False,True,False,13,False
660,74,27,4,facility,1,False,False,False,False,False,8,False
