timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,155,108,4,facility,1,False,False,True,False,False,26,False
60,155,17,4,facility,1,False,False,True,True,True,55,False
60,155,21,4,facility,1,False,False,True,False,False,8,False
60,108,17,4,facility,1,False,False,False,True,False,29,False
60,108,21,4,facility,1,False,False,False,False,False,18,False
60,17,21,4,facility,1,False,False,True,False,False,47,False
60,84,117,10,facility,1,False,False,True,False,False,10,False
60,15,47,13,facility,1,False,False,False,False,False,19,False
60,78,96,14,facility,1,False,False,False,True,False,4,False
60,78,97,14,facility,1,False,False,False,True,False,57,False
60,96,97,14,facility,1,False,False,True,True,True,61,False
60,8,159,16,facility,1,False,False,False,True,False,27,False
60,100,119,17,facility,1,False,False,False,True,False,47,False
120,74,54,2,facility,1,False,False,True,False,False,17,False
120,142,101,3,facility,1,False,False,True,True,True,18,False
120,75,21,4,facility,1,False,False,False,False,False,22,False
120,75,125,4,facility,1,False,False,False,False,False,22,False
120,21,125,4,facility,1,False,False,False,False,False,0,False
120,117,18,10,facility,1,False,False,False,True,False,15,False
120,117,4,10,facility,1,False,False,False,False,False,7,False
120,18,4,10,facility,1,False,False,True,False,False,22,False
120,13,107,12,facility,1,False,False,True,False,False,11,False
120,27,47,13,facility,1,False,False,True,False,False,16,False
120,27,87,13,facility,1,False,False,True,True,True,7,False
120,47,87,13,facility,1,False,False,False,True,False,9,False
120,100,165,14,facility,1,False,False,False,False,False,16,False
120,100,55,14,facility,1,False,False,False,True,False,7,False
120,100,78,14,facility,1,False,False,False,False,False,47,False
120,100,96,14,facility,1,False,False,False,True,False,51,False
120,100,97,14,facility,1,False,False,False,True,False,10,False
120,100,120,14,facility,1,False,False,False,False,False,29,False
120,100,172,14,facility,1,False,False,False,False,False,28,False
120,165,55,14,facility,1,False,False,False,True,False,23,False
120,165,78,14,facility,1,False,False,False,False,False,63,False
120,165,96,14,facility,1,False,False,False,True,False,67,False
120,165,97,14,facility,1,False,False,False,True,False,6,False
120,165,120,14,facility,1,False,False,False,False,False,45,False
120,165,172,14,facility,1,False,False,False,False,False,44,False
120,55,78,14,facility,1,False,False,True,False,False,40,False
120,55,96,14,facility,1,False,False,True,True,True,44,False
120,55,97,14,facility,1,False,False,True,True,True,17,False
120,55,120,14,facility,1,False,False,True,False,False,22,False
120,55,172,14,facility,1,False,False,True,False,False,21,False
120,78,96,14,facility,1,False,False,False,True,False,4,False
120,78,97,14,facility,1,False,False,False,True,False,57,False
120,78,120,14,facility,1,False,False,False,False,False,18,False
120,78,172,14,facility,1,False,False,False,False,False,19,False
120,96,97,14,facility,1,False,False,True,True,True,61,False
120,96,120,14,facility,1,False,False,True,False,False,22,False
120,96,172,14,facility,1,False,False,True,False,False,23,False
120,97,120,14,facility,1,False,False,True,False,False,39,False
120,97,172,14,facility,1,False,False,True,False,False,38,False
120,120,172,14,facility,1,False,False,False,False,False,1,False
120,8,132,16,facility,1,False,False,False,True,False,53,False
120,8,158,16,facility,1,False,False,False,True,False,3,False
120,8,159,16,facility,1,False,False,False,True,False,27,False
120,132,158,16,facility,1,False,False,True,True,True,56,False
120,132,159,16,facility,1,False,False,True,True,True,26,False
120,158,159,16,facility,1,False,False,True,True,True,30,True
120,83,113,30,facility,1,False,False,True,False,False,16,False
120,62,175,37,facility,1,False,False,True,True,True,21,False
