timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,84,117,10,facility,1,False,False,False,True,False,10,False
60,15,47,13,facility,1,False,False,True,False,False,19,False
60,78,97,14,facility,1,False,False,True,False,False,57,False
60,100,119,17,facility,1,False,False,True,True,True,47,False
120,117,126,10,facility,1,False,False,True,True,True,4,False
120,117,115,10,facility,1,False,False,True,True,True,2,False
120,126,115,10,facility,1,False,False,True,True,True,2,False
120,13,114,12,facility,1,False,False,True,False,False,34,False
120,71,47,13,facility,1,False,False,True,False,False,24,False
120,71,10,13,facility,1,False,False,True,True,True,26,False
120,47,10,13,facility,1,False,False,False,True,False,2,False
120,15,141,14,facility,1,False,False,True,True,True,17,False
120,15,78,14,facility,1,False,False,True,True,True,35,False
120,15,96,14,facility,1,False,False,True,False,False,39,False
120,15,97,14,facility,1,False,False,True,False,False,22,False
120,15,135,14,facility,1,False,False,True,False,False,42,False
120,141,78,14,facility,1,False,False,True,True,True,52,False
120,141,96,14,facility,1,False,False,True,False,False,56,False
120,141,97,14,facility,1,False,False,True,False,False,5,False
120,141,135,14,facility,1,False,False,True,False,False,59,False
120,78,96,14,facility,1,False,False,True,False,False,4,False
120,78,97,14,facility,1,False,False,True,False,False,57,False
120,78,135,14,facility,1,False,False,True,False,False,7,False
120,96,97,14,facility,1,False,False,False,False,False,61,False
120,96,135,14,facility,1,False,False,False,False,False,3,False
120,97,135,14,facility,1,False,False,False,False,False,64,False
120,37,9,25,facility,1,False,False,True,True,True,16,False
120,131,57,29,facility,1,False,False,True,True,True,22,False
120,154,62,37,facility,1,False,False,True,True,True,3,False
180,114,68,12,facility,1,False,False,False,True,False,30,False
180,42,47,13,facility,1,False,False,True,False,False,31,False
180,42,10,13,facility,1,False,False,True,True,True,33,False
180,42,51,13,facility,1,False,False,True,True,True,32,False
180,47,10,13,facility,1,False,False,False,True,False,2,False
180,47,51,13,facility,1,False,False,False,True,False,1,False
180,10,51,13,facility,1,False,False,True,True,True,1,False
180,100,141,14,facility,1,False,False,True,True,True,5,False
180,100,55,14,facility,1,False,False,True,True,True,7,False
180,100,78,14,facility,1,False,False,True,True,True,47,False
180,100,155,14,facility,1,False,False,True,True,True,10,False
180,100,96,14,facility,1,False,False,True,False,False,51,False
180,100,97,14,facility,1,False,False,True,False,False,10,False
180,100,172,14,facility,1,False,False,True,True,True,28,False
180,100,135,14,facility,1,False,False,True,False,False,54,False
180,141,55,14,facility,1,False,False,True,True,True,12,False
180,141,78,14,facility,1,False,False,True,True,True,52,False
180,141,155,14,facility,1,False,False,True,True,True,5,False
180,141,96,14,facility,1,False,False,True,False,False,56,False
180,141,97,14,facility,1,False,False,True,False,False,5,False
180,141,172,14,facility,1,False,False,True,True,True,33,False
180,141,135,14,facility,1,False,False,True,False,False,59,False
180,55,78,14,facility,1,False,False,True,True,True,40,False
180,55,155,14,facility,1,False,False,True,True,True,17,False
180,55,96,14,facility,1,False,False,True,False,False,44,False
180,55,97,14,facility,1,False,False,True,False,False,17,False
180,55,172,14,facility,1,False,False,True,True,True,21,False
180,55,135,14,facility,1,False,False,True,False,False,47,False
180,78,155,14,facility,1,False,False,True,True,True,57,False
180,78,96,14,facility,1,False,False,True,False,False,4,False
180,78,97,14,facility,1,False,False,True,False,False,57,False
180,78,172,14,facility,1,False,False,True,True,True,19,False
180,78,135,14,facility,1,False,False,True,False,False,7,False
180,155,96,14,facility,1,False,False,True,False,False,61,False
180,155,97,14,facility,1,False,False,True,False,False,0,False
180,155,172,14,facility,1,False,False,True,True,True,38,False
180,155,135,14,facility,1,False,False,True,False,False,64,False
180,96,97,14,facility,1,False,False,False,False,False,61,False
180,96,172,14,facility,1,False,False,False,True,False,23,False
180,96,135,14,facility,1,False,False,False,False,False,3,False
180,97,172,14,facility,1,False,False,False,True,False,38,False
180,97,135,14,facility,1,False,False,False,False,False,64,False
180,172,135,14,facility,1,False,False,True,False,False,26,False
180,82,28,15,facility,1,False,False,True,True,True,52,False
180,37,9,25,facility,1,False,False,True,True,True,16,False
180,37,152,25,facility,1,False,False,True,True,True,14,False
180,9,152,25,facility,1,False,False,True,True,True,30,False
180,83,113,30,facility,1,False,False,True,True,True,16,False
240,71,149,10,facility,1,False,False,True,False,False,12,False
240,66,100,12,facility,1,False,False,True,True,True,50,False
240,10,51,13,facility,1,False,False,True,True,True,1,False
240,10,16,13,facility,1,False,False,True,True,True,24,False
240,10,86,13,facility,1,False,False,True,True,True,27,False
240,51,16,13,facility,1,False,False,True,True,True,23,False
240,51,86,13,facility,1,False,False,True,True,True,26,False
240,16,86,13,facility,1,False,False,True,True,True,3,False
240,69,78,14,facility,1,False,False,True,True,True,22,False
240,69,155,14,facility,1,False,False,True,True,True,35,False
240,69,96,14,facility,1,False,False,True,False,False,26,False
240,69,97,14,facility,1,False,False,True,False,False,35,False
240,69,120,14,facility,1,False,False,True,True,True,4,False
240,69,172,14,facility,1,False,False,True,True,True,3,False
240,69,135,14,facility,1,False,False,True,False,False,29,False
240,69,62,14,facility,1,False,False,True,True,True,20,False
240,78,155,14,facility,1,False,False,True,True,True,57,False
240,78,96,14,facility,1,False,False,True,False,False,4,False
240,78,97,14,facility,1,False,False,True,False,False,57,False
240,78,120,14,facility,1,False,False,True,True,True,18,False
240,78,172,14,facility,1,False,False,True,True,True,19,False
240,78,135,14,facility,1,False,False,True,False,False,7,False
240,78,62,14,facility,1,False,False,True,True,True,2,False
240,155,96,14,facility,1,False,False,True,False,False,61,False
240,155,97,14,facility,1,False,False,True,False,False,0,False
240,155,120,14,facility,1,False,False,True,True,True,39,False
240,155,172,14,facility,1,False,False,True,True,True,38,False
240,155,135,14,facility,1,False,False,True,False,False,64,False
240,155,62,14,facility,1,False,False,True,True,True,55,False
240,96,97,14,facility,1,False,False,False,False,False,61,False
240,96,120,14,facility,1,False,False,False,True,False,22,False
240,96,172,14,facility,1,False,False,False,True,False,23,False
240,96,135,14,facility,1,False,False,False,False,False,3,False
240,96,62,14,facility,1,False,False,False,True,False,6,False
240,97,120,14,facility,1,False,False,False,True,False,39,False
240,97,172,14,facility,1,False,False,False,True,False,38,False
240,97,135,14,facility,1,False,False,False,False,False,64,False
240,97,62,14,facility,1,False,False,False,True,False,55,False
240,120,172,14,facility,1,False,False,True,True,True,1,False
240,120,135,14,facility,1,False,False,True,False,False,25,False
240,120,62,14,facility,1,False,False,True,True,True,16,False
240,172,135,14,facility,1,False,False,True,False,False,26,False
240,172,62,14,facility,1,False,False,True,True,True,17,False
240,135,62,14,facility,1,False,False,False,True,False,9,False
240,82,28,15,facility,1,False,False,True,True,True,52,False
240,104,159,16,facility,1,False,False,True,False,False,1,False
240,37,9,25,facility,1,False,False,True,True,True,16,False
240,37,152,25,facility,1,False,False,True,True,True,14,False
240,9,152,25,facility,1,False,False,True,True,True,30,False
240,118,105,28,facility,1,False,False,True,True,True,36,False
240,163,113,30,facility,1,False,False,True,True,True,6,False
300,71,133,10,facility,1,False,False,True,True,True,13,False
300,71,12,10,facility,1,False,False,True,True,True,9,False
300,133,12,10,facility,1,False,False,True,True,True,4,False
300,51,16,13,facility,1,False,False,True,True,True,23,False
300,51,84,13,facility,1,False,False,True,False,False,2,False
300,51,129,13,facility,1,False,False,True,True,True,5,False
300,51,110,13,facility,1,False,False,True,True,True,44,False
300,51,86,13,facility,1,False,False,True,True,True,26,False
300,16,84,13,facility,1,False,False,True,False,False,21,False
300,16,129,13,facility,1,False,False,True,True,True,18,False
300,16,110,13,facility,1,False,False,True,True,True,21,False
300,16,86,13,facility,1,False,False,True,True,True,3,False
300,84,129,13,facility,1,False,False,False,True,False,3,False
300,84,110,13,facility,1,False,False,False,True,False,42,False
300,84,86,13,facility,1,False,False,False,True,False,24,False
300,129,110,13,facility,1,False,False,True,True,True,39,False
300,129,86,13,facility,1,False,False,True,True,True,21,False
300,110,86,13,facility,1,False,False,True,True,True,18,False
300,78,155,14,facility,1,False,False,True,True,True,57,False
300,78,96,14,facility,1,False,False,True,False,False,4,False
300,78,97,14,facility,1,False,False,True,False,False,57,False
300,78,120,14,facility,1,False,False,True,True,True,18,False
300,78,172,14,facility,1,False,False,True,True,True,19,False
300,78,135,14,facility,1,False,False,True,False,False,7,False
300,78,62,14,facility,1,False,False,True,True,True,2,False
300,155,96,14,facility,1,False,False,True,False,False,61,False
300,155,97,14,facility,1,False,False,True,False,False,0,False
300,155,120,14,facility,1,False,False,True,True,True,39,False
300,155,172,14,facility,1,False,False,True,True,True,38,False
300,155,135,14,facility,1,False,False,True,False,False,64,False
300,155,62,14,facility,1,False,False,True,True,True,55,False
300,96,97,14,facility,1,False,False,False,False,False,61,False
300,96,120,14,facility,1,False,False,False,True,False,22,False
300,96,172,14,facility,1,False,False,False,True,False,23,False
