timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,163,85,2,facility,1,False,False,False,False,False,6,False
60,44,19,3,facility,1,False,True,False,False,False,60,False
60,44,23,3,facility,1,False,False,False,False,False,9,False
60,19,23,3,facility,1,True,False,False,False,False,51,False
60,155,108,4,facility,1,False,False,False,False,False,26,False
60,155,21,4,facility,1,False,False,False,False,False,8,False
60,108,21,4,facility,1,False,False,False,False,False,18,False
60,66,84,10,facility,1,False,False,False,False,False,20,False
60,66,117,10,facility,1,False,False,False,False,False,30,False
60,66,126,10,facility,1,False,False,False,False,False,26,False
60,66,18,10,facility,1,False,False,False,False,False,45,False
60,66,4,10,facility,1,False,False,False,False,False,23,False
60,66,64,10,facility,1,False,False,False,False,False,30,False
60,66,12,10,facility,1,False,False,False,False,False,34,False
60,84,117,10,facility,1,False,False,False,False,False,10,False
60,84,126,10,facility,1,False,False,False,False,False,6,False
60,84,18,10,facility,1,False,False,False,False,False,25,False
60,84,4,10,facility,1,False,False,False,False,False,3,False
60,84,64,10,facility,1,False,False,False,False,False,10,False
60,84,12,10,facility,1,False,False,False,False,False,14,False
60,117,126,10,facility,1,False,False,False,False,False,4,False
60,117,18,10,facility,1,False,False,False,False,False,15,False
60,117,4,10,facility,1,False,False,False,False,False,7,False
60,117,64,10,facility,1,False,False,False,False,False,0,False
60,117,12,10,facility,1,False,False,False,False,False,4,False
60,126,18,10,facility,1,False,False,False,False,False,19,False
60,126,4,10,facility,1,False,False,False,False,False,3,False
60,126,64,10,facility,1,False,False,False,False,False,4,False
60,126,12,10,facility,1,False,False,False,False,False,8,False
60,18,4,10,facility,1,False,False,False,False,False,22,False
60,18,64,10,facility,1,False,False,False,False,False,15,False
60,18,12,10,facility,1,False,False,False,False,False,11,False
60,4,64,10,facility,1,False,False,False,False,False,7,False
60,4,12,10,facility,1,False,False,False,False,False,11,False
60,64,12,10,facility,1,False,False,False,False,False,4,False
60,58,6,12,facility,1,False,False,False,False,False,22,False
60,58,13,12,facility,1,False,False,False,False,False,8,False
60,58,107,12,facility,1,False,False,False,False,False,3,False
60,6,13,12,facility,1,False,False,False,False,False,14,False
60,6,107,12,facility,1,False,False,False,False,False,25,False
60,13,107,12,facility,1,False,False,False,False,False,11,False
60,147,115,13,facility,1,False,False,False,False,False,16,False
60,147,20,13,facility,1,False,False,False,False,False,9,False
60,147,50,13,facility,1,False,False,False,False,False,7,False
60,147,65,13,facility,1,False,False,False,False,False,27,False
60,147,87,13,facility,1,False,False,False,False,False,2,False
60,147,51,13,facility,1,False,False,False,False,False,6,False
60,147,140,13,facility,1,False,False,False,False,False,52,False
60,147,3,13,facility,1,False,False,False,False,False,3,False
60,147,109,13,facility,1,False,False,False,False,False,52,False
60,115,20,13,facility,1,False,False,False,False,False,25,False
60,115,50,13,facility,1,False,False,False,False,False,23,False
60,115,65,13,facility,1,False,False,False,False,False,11,False
60,115,87,13,facility,1,False,False,False,False,False,18,False
60,115,51,13,facility,1,False,False,False,False,False,10,False
60,115,140,13,facility,1,False,False,False,False,False,36,False
60,115,3,13,facility,1,False,False,False,False,False,19,False
60,115,109,13,facility,1,False,False,False,False,False,36,False
60,20,50,13,facility,1,False,False,False,False,False,2,False
60,20,65,13,facility,1,False,False,False,False,False,36,False
60,20,87,13,facility,1,False,False,False,False,False,7,False
60,20,51,13,facility,1,False,False,False,False,False,15,False
60,20,140,13,facility,1,False,False,False,False,False,61,False
60,20,3,13,facility,1,False,False,False,False,False,6,False
60,20,109,13,facility,1,False,False,False,False,False,61,False
60,50,65,13,facility,1,False,False,False,False,False,34,False
60,50,87,13,facility,1,False,False,False,False,False,5,False
60,50,51,13,facility,1,False,False,False,False,False,13,True
60,50,140,13,facility,1,False,False,False,False,False,59,False
60,50,3,13,facility,1,False,False,False,False,False,4,False
60,50,109,13,facility,1,False,False,False,False,False,59,False
60,65,87,13,facility,1,False,False,False,False,False,29,False
60,65,51,13,facility,1,False,False,False,False,False,21,False
60,65,140,13,facility,1,False,False,False,False,False,25,False
60,65,3,13,facility,1,False,False,False,False,False,30,False
60,65,109,13,facility,1,False,False,False,False,False,25,False
60,87,51,13,facility,1,False,False,False,False,False,8,False
60,87,140,13,facility,1,False,False,False,False,False,54,False
60,87,3,13,facility,1,False,False,False,False,False,1,False
60,87,109,13,facility,1,False,False,False,False,False,54,False
60,51,140,13,facility,1,False,False,False,False,False,46,False
60,51,3,13,facility,1,False,False,False,False,False,9,False
60,51,109,13,facility,1,False,False,False,False,False,46,False
60,140,3,13,facility,1,False,False,False,False,False,55,False
60,140,109,13,facility,1,False,False,False,False,False,0,False
60,3,109,13,facility,1,False,False,False,False,False,55,False
60,56,76,14,facility,1,False,False,False,False,False,0,False
60,141,59,16,facility,1,False,False,False,False,False,27,False
60,141,35,16,facility,1,False,False,False,False,False,41,False
60,141,158,16,facility,1,False,False,False,False,False,11,False
60,141,31,16,facility,1,False,False,False,False,False,31,False
60,59,35,16,facility,1,False,False,False,False,False,14,False
60,59,158,16,facility,1,False,False,False,False,False,38,False
60,59,31,16,facility,1,False,False,False,False,False,4,False
60,35,158,16,facility,1,False,False,False,False,False,52,False
60,35,31,16,facility,1,False,False,False,False,False,10,True
60,158,31,16,facility,1,False,False,False,False,False,42,False
60,100,119,17,facility,1,False,False,False,False,False,47,False
60,121,139,21,facility,1,False,False,False,False,False,2,False
60,121,105,21,facility,1,False,False,False,False,False,18,False
60,139,105,21,facility,1,False,False,False,False,False,16,False
60,14,26,22,facility,1,False,False,False,False,False,18,False
60,14,151,22,facility,1,False,False,False,False,False,19,False
60,26,151,22,facility,1,False,False,False,False,False,37,False
60,132,41,25,facility,1,False,False,False,False,False,8,False
60,132,171,25,facility,1,False,False,False,False,False,14,False
60,132,136,25,facility,1,False,False,False,False,False,25,False
60,132,152,25,facility,1,False,False,False,False,False,23,False
60,41,171,25,facility,1,False,False,False,False,False,6,False
60,41,136,25,facility,1,False,False,False,False,False,33,False
60,41,152,25,facility,1,False,False,False,False,False,15,False
60,171,136,25,facility,1,False,False,False,False,False,39,False
60,171,152,25,facility,1,False,False,False,False,False,9,False
60,136,152,25,facility,1,False,False,False,False,False,48,False
60,131,5,29,facility,1,False,False,False,False,False,6,False
60,131,57,29,facility,1,False,False,False,False,False,22,False
60,5,57,29,facility,1,False,False,False,False,False,28,False
60,60,83,30,facility,1,False,False,False,False,False,8,False
60,98,81,33,facility,1,False,False,False,False,False,22,False
60,118,79,36,facility,1,False,False,False,False,False,18,False
60,118,29,36,facility,1,False,False,False,False,False,31,False
60,79,29,36,facility,1,False,False,False,False,False,13,False
60,92,63,37,facility,1,False,False,False,False,False,14,False
120,163,98,2,facility,1,False,False,False,False,False,5,False
120,163,30,2,facility,1,False,False,False,False,False,2,False
120,163,143,2,facility,1,False,False,False,False,False,22,False
120,163,35,2,facility,1,False,False,False,False,False,2,False
120,163,45,2,facility,1,False,False,False,False,False,45,False
120,163,74,2,facility,1,False,False,False,False,False,5,False
120,163,85,2,facility,1,False,False,False,False,False,6,False
120,163,54,2,facility,1,False,False,False,False,False,22,False
120,163,52,2,facility,1,False,False,False,False,False,31,False
120,98,30,2,facility,1,False,False,False,False,False,7,False
120,98,143,2,facility,1,False,False,False,False,False,27,False
120,98,35,2,facility,1,False,False,False,False,False,7,False
120,98,45,2,facility,1,False,False,False,False,False,40,False
120,98,74,2,facility,1,False,False,False,False,False,10,False
120,98,85,2,facility,1,False,False,False,False,False,11,False
120,98,54,2,facility,1,False,False,False,False,False,27,False
120,98,52,2,facility,1,False,False,False,False,False,26,False
120,30,143,2,facility,1,False,False,False,False,False,20,False
120,30,35,2,facility,1,False,False,False,False,False,0,True
120,30,45,2,facility,1,False,False,False,False,False,47,False
120,30,74,2,facility,1,False,False,False,False,False,3,False
120,30,85,2,facility,1,False,False,False,False,False,4,False
120,30,54,2,facility,1,False,False,False,False,False,20,False
120,30,52,2,facility,1,False,False,False,False,False,33,False
120,143,35,2,facility,1,False,False,False,False,False,20,False
120,143,45,2,facility,1,False,False,False,False,False,67,False
120,143,74,2,facility,1,False,False,False,False,False,17,False
120,143,85,2,facility,1,False,False,False,False,False,16,False
120,143,54,2,facility,1,False,False,False,False,False,0,False
120,143,52,2,facility,1,False,False,False,False,False,53,False
120,35,45,2,facility,1,False,False,False,False,False,47,False
120,35,74,2,facility,1,False,False,False,False,False,3,False
120,35,85,2,facility,1,False,False,False,False,False,4,False
120,35,54,2,facility,1,False,False,False,False,False,20,False
120,35,52,2,facility,1,False,False,False,False,False,33,False
120,45,74,2,facility,1,False,False,False,False,False,50,False
120,45,85,2,facility,1,False,False,False,False,False,51,False
120,45,54,2,facility,1,False,False,False,False,False,67,False
120,45,52,2,facility,1,False,False,False,False,False,14,False
120,74,85,2,facility,1,False,False,False,False,False,1,False
120,74,54,2,facility,1,False,False,False,False,False,17,False
120,74,52,2,facility,1,False,False,False,False,False,36,False
120,85,54,2,facility,1,False,False,False,False,False,16,False
120,85,52,2,facility,1,False,False,False,False,False,37,False
120,54,52,2,facility,1,False,False,False,False,False,53,False
120,19,142,3,facility,1,True,False,False,False,False,71,False
120,19,101,3,facility,1,True,False,False,False,False,53,False
120,19,23,3,facility,1,True,False,False,False,False,51,False
120,142,101,3,facility,1,False,False,False,False,False,18,False
120,142,23,3,facility,1,False,False,False,False,False,20,False
