timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,163,95,2,facility,1,False,False,False,False,False,1,False
60,163,111,2,facility,1,False,False,False,False,False,44,False
60,95,111,2,facility,1,False,False,False,False,False,45,False
60,19,101,3,facility,1,False,False,False,False,False,53,False
60,19,23,3,facility,1,False,False,False,False,False,51,False
60,101,23,3,facility,1,False,False,False,False,False,2,False
60,120,155,4,facility,1,False,False,False,False,False,39,False
60,120,108,4,facility,1,False,False,False,False,False,13,False
60,120,25,4,facility,1,False,False,False,False,False,18,False
60,120,21,4,facility,1,False,False,False,False,False,31,False
60,155,108,4,facility,1,False,False,False,False,False,26,False
60,155,25,4,facility,1,False,False,False,False,False,57,False
60,155,21,4,facility,1,False,False,False,False,False,8,False
60,108,25,4,facility,1,False,False,False,False,False,31,False
60,108,21,4,facility,1,False,False,False,False,False,18,False
60,25,21,4,facility,1,False,False,False,False,False,49,True
60,117,126,10,facility,1,False,False,False,False,False,4,False
60,117,4,10,facility,1,False,False,False,False,False,7,False
60,117,153,10,facility,1,False,False,False,False,False,34,False
60,117,1,10,facility,1,False,False,False,False,False,18,False
60,117,64,10,facility,1,False,False,False,False,False,0,False
60,117,12,10,facility,1,False,False,False,False,False,4,False
60,126,4,10,facility,1,False,False,False,False,False,3,False
60,126,153,10,facility,1,False,False,False,False,False,30,False
60,126,1,10,facility,1,False,False,False,False,False,14,False
60,126,64,10,facility,1,False,False,False,False,False,4,False
60,126,12,10,facility,1,False,False,False,False,False,8,False
60,4,153,10,facility,1,False,False,False,False,False,27,False
60,4,1,10,facility,1,False,False,False,False,False,11,False
60,4,64,10,facility,1,False,False,False,False,False,7,False
60,4,12,10,facility,1,False,False,False,False,False,11,False
60,153,1,10,facility,1,False,False,False,False,False,16,False
60,153,64,10,facility,1,False,False,False,False,False,34,False
60,153,12,10,facility,1,False,False,False,False,False,38,False
60,1,64,10,facility,1,False,False,False,False,False,18,False
60,1,12,10,facility,1,False,False,False,False,False,22,False
