timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
120,117,115,10,facility,1,False,False,True,True,True,2,False
120,13,114,12,facility,1,False,False,True,True,True,34,False
120,47,10,13,facility,1,False,False,False,False,False,2,False
120,70,162,14,facility,1,False,False,True,True,True,12,False
120,41,37,25,facility,1,False,False,False,True,False,1,False
180,114,68,12,facility,1,False,False,True,False,False,30,False
180,47,10,13,facility,1,False,False,False,False,False,2,False
180,47,51,13,facility,1,False,False,False,True,False,1,False
180,10,51,13,facility,1,False,False,False,True,False,1,False
180,160,70,14,facility,1,False,False,True,True,True,30,False
180,160,97,14,facility,1,False,False,True,False,False,20,False
180,160,162,14,facility,1,False,False,True,True,True,18,False
180,70,97,14,facility,1,False,False,True,False,False,50,False
180,70,162,14,facility,1,False,False,True,True,True,12,False
180,97,162,14,facility,1,False,False,False,True,False,38,False
180,41,37,25,facility,1,False,False,False,True,False,1,False
180,41,40,25,facility,1,False,False,False,True,False,36,True
180,41,9,25,facility,1,False,False,False,False,False,15,False
180,37,40,25,facility,1,False,False,True,True,True,35,False
180,37,9,25,facility,1,False,False,True,False,False,16,False
180,40,9,25,facility,1,False,False,True,False,False,51,False
240,10,51,13,facility,1,False,False,False,True,False,1,False
240,10,16,13,facility,1,False,False,False,True,False,24,False
240,51,16,13,facility,1,False,False,True,True,True,23,False
240,160,70,14,facility,1,False,False,True,True,True,30,False
240,160,67,14,facility,1,False,False,True,False,False,7,False
240,160,97,14,facility,1,False,False,True,False,False,20,False
240,160,162,14,facility,1,False,False,True,True,True,18,False
240,160,20,14,facility,1,False,False,True,True,True,37,False
240,70,67,14,facility,1,False,False,True,False,False,37,False
240,70,97,14,facility,1,False,False,True,False,False,50,False
240,70,162,14,facility,1,False,False,True,True,True,12,False
240,70,20,14,facility,1,False,False,True,True,True,7,False
240,67,97,14,facility,1,False,False,False,False,False,13,False
240,67,162,14,facility,1,False,False,False,True,False,25,False
240,67,20,14,facility,1,False,False,False,True,False,44,False
