timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,89,163,2,facility,1,False,False,True,True,True,6,False
60,39,17,4,facility,1,False,False,True,True,True,10,False
60,39,25,4,facility,1,False,False,True,True,True,12,False
60,17,25,4,facility,1,False,False,True,True,True,2,False
60,33,18,10,facility,1,False,False,True,True,True,57,False
60,33,34,10,facility,1,False,False,True,True,True,42,True
60,18,34,10,facility,1,False,False,True,True,True,15,False
60,6,13,12,facility,1,False,True,True,True,True,14,False
60,6,107,12,facility,1,False,False,True,False,False,25,False
60,13,107,12,facility,1,True,False,True,False,False,11,False
60,15,65,13,facility,1,False,False,False,True,False,1,False
60,15,51,13,facility,1,False,False,False,True,False,20,False
60,15,16,13,facility,1,False,False,False,True,False,3,False
60,15,140,13,facility,1,False,False,False,True,False,26,False
60,15,3,13,facility,1,False,False,False,True,False,29,False
60,15,109,13,facility,1,False,False,False,True,False,26,False
60,65,51,13,facility,1,False,False,True,True,True,21,False
60,65,16,13,facility,1,False,False,True,True,True,2,False
60,65,140,13,facility,1,False,False,True,True,True,25,False
60,65,3,13,facility,1,False,False,True,True,True,30,False
60,65,109,13,facility,1,False,False,True,True,True,25,False
60,51,16,13,facility,1,False,False,True,True,True,23,False
60,51,140,13,facility,1,False,False,True,True,True,46,False
60,51,3,13,facility,1,False,False,True,True,True,9,False
60,51,109,13,facility,1,False,False,True,True,True,46,False
60,16,140,13,facility,1,False,False,True,True,True,23,False
60,16,3,13,facility,1,False,False,True,True,True,32,False
60,16,109,13,facility,1,False,False,True,True,True,23,False
60,140,3,13,facility,1,False,False,True,True,True,55,False
60,140,109,13,facility,1,False,False,True,True,True,0,False
60,3,109,13,facility,1,False,False,True,True,True,55,False
60,55,135,14,facility,1,False,False,True,True,True,47,False
60,141,35,16,facility,1,False,False,True,True,True,41,False
60,141,158,16,facility,1,False,False,True,True,True,11,False
60,35,158,16,facility,1,False,False,True,True,True,52,False
60,100,119,17,facility,1,False,False,False,True,False,47,False
60,73,53,20,facility,1,False,False,True,True,True,56,False
60,73,156,20,facility,1,False,False,True,True,True,57,False
60,53,156,20,facility,1,False,False,True,True,True,1,False
60,41,171,25,facility,1,False,False,True,True,True,6,False
60,41,136,25,facility,1,False,False,True,True,True,33,False
60,41,152,25,facility,1,False,False,True,True,True,15,False
60,171,136,25,facility,1,False,False,True,True,True,39,False
60,171,152,25,facility,1,False,False,True,True,True,9,False
60,136,152,25,facility,1,False,False,True,True,True,48,False
60,98,81,33,facility,1,False,False,True,True,True,22,False
60,38,157,36,facility,1,False,False,True,False,False,1,False
60,43,92,37,facility,1,False,False,False,True,False,29,False
120,163,98,2,facility,1,False,False,True,True,True,5,False
120,163,143,2,facility,1,False,False,True,True,True,22,False
120,98,143,2,facility,1,False,False,True,True,True,27,False
120,25,21,4,facility,1,False,False,True,True,True,49,True
120,32,126,10,facility,1,False,False,True,False,False,0,False
120,32,18,10,facility,1,False,False,True,True,True,19,False
120,32,149,10,facility,1,False,False,True,False,False,5,False
120,32,153,10,facility,1,False,False,True,True,True,30,False
120,32,34,10,facility,1,False,False,True,True,True,4,True
120,126,18,10,facility,1,False,False,False,True,False,19,False
120,126,149,10,facility,1,False,False,False,False,False,5,False
120,126,153,10,facility,1,False,False,False,True,False,30,False
120,126,34,10,facility,1,False,False,False,True,False,4,False
120,18,149,10,facility,1,False,False,True,False,False,14,False
120,18,153,10,facility,1,False,False,True,True,True,49,False
120,18,34,10,facility,1,False,False,True,True,True,15,False
120,149,153,10,facility,1,False,False,False,True,False,35,False
120,149,34,10,facility,1,False,False,False,True,False,1,False
120,153,34,10,facility,1,False,False,True,True,True,34,False
120,106,99,11,facility,1,False,False,True,True,True,42,False
120,6,13,12,facility,1,False,True,True,True,True,14,False
120,6,68,12,facility,1,False,False,True,True,True,10,False
120,6,107,12,facility,1,False,False,True,False,False,25,False
120,6,66,12,facility,1,False,False,True,True,True,38,False
120,13,68,12,facility,1,True,False,True,True,True,4,False
120,13,107,12,facility,1,True,False,True,False,False,11,False
120,13,66,12,facility,1,True,False,True,True,True,24,False
120,68,107,12,facility,1,False,False,True,False,False,15,False
120,68,66,12,facility,1,False,False,True,True,True,28,False
120,107,66,12,facility,1,False,False,False,True,False,13,False
120,170,93,13,facility,1,False,False,True,True,True,75,False
120,170,65,13,facility,1,False,False,True,True,True,54,False
120,170,87,13,facility,1,False,False,True,True,True,25,False
120,170,51,13,facility,1,False,False,True,True,True,33,False
120,170,16,13,facility,1,False,False,True,True,True,56,False
120,170,140,13,facility,1,False,False,True,True,True,79,False
120,170,3,13,facility,1,False,False,True,True,True,24,False
120,170,89,13,facility,1,False,False,True,True,True,37,False
120,170,109,13,facility,1,False,False,True,True,True,79,False
120,93,65,13,facility,1,False,False,True,True,True,21,False
120,93,87,13,facility,1,False,False,True,True,True,50,False
120,93,51,13,facility,1,False,False,True,True,True,42,False
120,93,16,13,facility,1,False,False,True,True,True,19,False
120,93,140,13,facility,1,False,False,True,True,True,4,False
120,93,3,13,facility,1,False,False,True,True,True,51,False
120,93,89,13,facility,1,False,False,True,True,True,38,False
120,93,109,13,facility,1,False,False,True,True,True,4,False
120,65,87,13,facility,1,False,False,True,True,True,29,False
120,65,51,13,facility,1,False,False,True,True,True,21,False
120,65,16,13,facility,1,False,False,True,True,True,2,False
120,65,140,13,facility,1,False,False,True,True,True,25,False
120,65,3,13,facility,1,False,False,True,True,True,30,False
120,65,89,13,facility,1,False,False,True,True,True,17,False
120,65,109,13,facility,1,False,False,True,True,True,25,False
120,87,51,13,facility,1,False,False,True,True,True,8,False
120,87,16,13,facility,1,False,False,True,True,True,31,False
120,87,140,13,facility,1,False,False,True,True,True,54,False
120,87,3,13,facility,1,False,False,True,True,True,1,False
120,87,89,13,facility,1,False,False,True,True,True,12,False
120,87,109,13,facility,1,False,False,True,True,True,54,False
120,51,16,13,facility,1,False,False,True,True,True,23,False
