timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,89,45,2,facility,1,False,False,False,False,False,39,False
60,44,23,3,facility,1,False,False,False,False,False,9,False
60,154,149,10,facility,1,False,False,False,False,False,23,False
60,154,153,10,facility,1,False,False,False,False,False,12,True
60,149,153,10,facility,1,False,False,False,False,False,35,False
60,58,110,12,facility,1,False,False,False,False,False,46,False
60,58,124,12,facility,1,False,False,False,False,False,9,False
60,58,114,12,facility,1,False,False,False,False,False,42,False
60,58,107,12,facility,1,False,False,False,False,False,3,False
60,110,124,12,facility,1,False,False,False,False,False,37,False
60,110,114,12,facility,1,False,False,False,False,False,4,False
60,110,107,12,facility,1,False,False,False,False,False,49,False
60,124,114,12,facility,1,False,False,False,False,False,33,False
60,124,107,12,facility,1,False,False,False,False,False,12,False
60,114,107,12,facility,1,False,False,False,False,False,45,False
60,147,115,13,facility,1,False,False,False,False,False,16,False
60,147,20,13,facility,1,False,False,False,False,False,9,False
60,147,47,13,facility,1,False,False,False,False,False,7,False
60,147,10,13,facility,1,False,False,False,False,False,5,False
60,147,3,13,facility,1,False,False,False,False,False,3,False
60,147,109,13,facility,1,False,False,False,False,False,52,False
60,115,20,13,facility,1,False,False,False,False,False,25,False
60,115,47,13,facility,1,False,False,False,False,False,9,False
60,115,10,13,facility,1,False,False,False,False,False,11,False
60,115,3,13,facility,1,False,False,False,False,False,19,False
60,115,109,13,facility,1,False,False,False,False,False,36,False
60,20,47,13,facility,1,False,False,False,False,False,16,False
60,20,10,13,facility,1,False,False,False,False,False,14,False
60,20,3,13,facility,1,False,False,False,False,False,6,False
60,20,109,13,facility,1,False,False,False,False,False,61,False
60,47,10,13,facility,1,False,False,False,False,False,2,False
60,47,3,13,facility,1,False,False,False,False,False,10,False
60,47,109,13,facility,1,False,False,False,False,False,45,False
60,10,3,13,facility,1,False,False,False,False,False,8,False
60,10,109,13,facility,1,False,False,False,False,False,47,False
60,3,109,13,facility,1,False,False,False,False,False,55,False
60,14,151,22,facility,1,False,False,False,False,False,19,False
60,131,57,29,facility,1,False,False,False,False,False,22,False
60,79,68,36,facility,1,False,False,False,False,False,25,False
60,79,29,36,facility,1,False,False,False,False,False,13,False
60,68,29,36,facility,1,False,False,False,False,False,12,False
120,45,74,2,facility,1,False,False,False,False,False,50,False
120,142,23,3,facility,1,False,False,False,False,False,20,False
120,7,149,10,facility,1,False,False,False,False,False,33,False
120,7,153,10,facility,1,False,False,False,False,False,2,False
120,149,153,10,facility,1,False,False,False,False,False,35,False
120,124,114,12,facility,1,False,False,False,False,False,33,False
120,124,107,12,facility,1,False,False,False,False,False,12,False
120,114,107,12,facility,1,False,False,False,False,False,45,False
120,170,27,13,facility,1,False,False,False,False,False,18,False
120,170,47,13,facility,1,False,False,False,False,False,34,False
120,170,10,13,facility,1,False,False,False,False,False,32,False
120,170,3,13,facility,1,False,False,False,False,False,24,False
120,170,109,13,facility,1,False,False,False,False,False,79,False
120,170,144,13,facility,1,False,False,False,False,False,57,False
120,27,47,13,facility,1,False,False,False,False,False,16,False
120,27,10,13,facility,1,False,False,False,False,False,14,False
120,27,3,13,facility,1,False,False,False,False,False,6,False
120,27,109,13,facility,1,False,False,False,False,False,61,False
120,27,144,13,facility,1,False,False,False,False,False,39,False
120,47,10,13,facility,1,False,False,False,False,False,2,False
120,47,3,13,facility,1,False,False,False,False,False,10,False
120,47,109,13,facility,1,False,False,False,False,False,45,False
120,47,144,13,facility,1,False,False,False,False,False,23,False
120,10,3,13,facility,1,False,False,False,False,False,8,False
120,10,109,13,facility,1,False,False,False,False,False,47,False
120,10,144,13,facility,1,False,False,False,False,False,25,False
120,3,109,13,facility,1,False,False,False,False,False,55,False
120,3,144,13,facility,1,False,False,False,False,False,33,False
120,109,144,13,facility,1,False,False,False,False,False,22,False
120,77,76,14,facility,1,False,False,False,False,False,36,False
120,77,160,14,facility,1,False,False,False,False,False,1,False
120,77,96,14,facility,1,False,False,False,False,False,40,False
120,76,160,14,facility,1,False,False,False,False,False,37,False
120,76,96,14,facility,1,False,False,False,False,False,4,False
120,160,96,14,facility,1,False,False,False,False,False,41,False
120,40,136,25,facility,1,False,False,False,False,False,69,False
120,131,57,29,facility,1,False,False,False,False,False,22,False
120,38,175,37,facility,1,False,False,False,False,False,0,False
180,111,45,2,facility,1,False,False,False,False,False,1,False
180,111,130,2,facility,1,False,False,False,False,False,57,False
180,111,74,2,facility,1,False,False,False,False,False,49,False
180,111,85,2,facility,1,False,False,False,False,False,50,False
180,111,52,2,facility,1,False,False,False,False,False,13,False
180,45,130,2,facility,1,False,False,False,False,False,58,False
180,45,74,2,facility,1,False,False,False,False,False,50,False
180,45,85,2,facility,1,False,False,False,False,False,51,False
180,45,52,2,facility,1,False,False,False,False,False,14,False
180,130,74,2,facility,1,False,False,False,False,False,8,False
180,130,85,2,facility,1,False,False,False,False,False,7,False
180,130,52,2,facility,1,False,False,False,False,False,44,False
180,74,85,2,facility,1,False,False,False,False,False,1,False
180,74,52,2,facility,1,False,False,False,False,False,36,False
180,85,52,2,facility,1,False,False,False,False,False,37,False
180,142,101,3,facility,1,False,False,False,False,False,18,False
180,142,23,3,facility,1,False,False,False,False,False,20,False
180,101,23,3,facility,1,False,False,False,False,False,2,False
180,115,21,4,facility,1,False,False,False,False,False,24,False
180,7,149,10,facility,1,False,False,False,False,False,33,False
180,7,153,10,facility,1,False,False,False,False,False,2,False
180,7,34,10,facility,1,False,False,False,False,False,32,False
180,7,12,10,facility,1,False,False,False,False,False,36,False
180,7,81,10,facility,1,False,False,False,False,False,45,False
180,149,153,10,facility,1,False,False,False,False,False,35,False
180,149,34,10,facility,1,False,False,False,False,False,1,False
180,149,12,10,facility,1,False,False,False,False,False,3,False
180,149,81,10,facility,1,False,False,False,False,False,12,False
180,153,34,10,facility,1,False,False,False,False,False,34,False
180,153,12,10,facility,1,False,False,False,False,False,38,False
180,153,81,10,facility,1,False,False,False,False,False,47,False
180,34,12,10,facility,1,False,False,False,False,False,4,False
180,34,81,10,facility,1,False,False,False,False,False,13,False
180,12,81,10,facility,1,False,False,False,False,False,9,False
180,114,107,12,facility,1,False,False,False,False,False,45,False
180,47,156,13,facility,1,False,False,False,False,False,35,False
180,47,65,13,facility,1,False,False,False,False,False,20,False
180,47,10,13,facility,1,False,False,False,False,False,2,False
180,47,51,13,facility,1,False,False,False,False,False,1,False
180,47,16,13,facility,1,False,False,False,False,False,22,False
180,47,3,13,facility,1,False,False,False,False,False,10,False
180,47,109,13,facility,1,False,False,False,False,False,45,False
180,47,144,13,facility,1,False,False,False,False,False,23,False
180,47,88,13,facility,1,False,False,False,False,False,8,False
180,156,65,13,facility,1,False,False,False,False,False,15,False
180,156,10,13,facility,1,False,False,False,False,False,37,False
180,156,51,13,facility,1,False,False,False,False,False,36,False
180,156,16,13,facility,1,False,False,False,False,False,13,False
180,156,3,13,facility,1,False,False,False,False,False,45,False
180,156,109,13,facility,1,False,False,False,False,False,10,False
180,156,144,13,facility,1,False,False,False,False,False,12,False
180,156,88,13,facility,1,False,False,False,False,False,43,False
180,65,10,13,facility,1,False,False,False,False,False,22,False
180,65,51,13,facility,1,False,False,False,False,False,21,False
180,65,16,13,facility,1,False,False,False,False,False,2,False
180,65,3,13,facility,1,False,False,False,False,False,30,False
180,65,109,13,facility,1,False,False,False,False,False,25,False
180,65,144,13,facility,1,False,False,False,False,False,3,False
180,65,88,13,facility,1,False,False,False,False,False,28,False
180,10,51,13,facility,1,False,False,False,False,False,1,False
180,10,16,13,facility,1,False,False,False,False,False,24,False
180,10,3,13,facility,1,False,False,False,False,False,8,False
180,10,109,13,facility,1,False,False,False,False,False,47,False
180,10,144,13,facility,1,False,False,False,False,False,25,False
180,10,88,13,facility,1,False,False,False,False,False,6,False
180,51,16,13,facility,1,False,False,False,False,False,23,False
180,51,3,13,facility,1,False,False,False,False,False,9,False
180,51,109,13,facility,1,False,False,False,False,False,46,False
180,51,144,13,facility,1,False,False,False,False,False,24,False
180,51,88,13,facility,1,False,False,False,False,False,7,False
180,16,3,13,facility,1,False,False,False,False,False,32,False
180,16,109,13,facility,1,False,False,False,False,False,23,False
180,16,144,13,facility,1,False,False,False,False,False,1,False
180,16,88,13,facility,1,False,False,False,False,False,30,False
180,3,109,13,facility,1,False,False,False,False,False,55,False
180,3,144,13,facility,1,False,False,False,False,False,33,False
180,3,88,13,facility,1,False,False,False,False,False,2,False
180,109,144,13,facility,1,False,False,False,False,False,22,False
180,109,88,13,facility,1,False,False,False,False,False,53,False
180,144,88,13,facility,1,False,False,False,False,False,31,False
180,141,79,14,facility,1,False,False,False,False,False,52,False
180,141,55,14,facility,1,False,False,False,False,False,12,False
180,141,166,14,facility,1,False,False,False,False,False,52,False
180,141,76,14,facility,1,False,False,False,False,False,52,False
180,141,160,14,facility,1,False,False,False,False,False,15,False
180,141,70,14,facility,1,False,False,False,False,False,45,False
180,141,96,14,facility,1,False,False,False,False,False,56,False
180,141,97,14,facility,1,False,False,False,False,False,5,False
180,141,172,14,facility,1,False,False,False,False,False,33,False
180,79,55,14,facility,1,False,False,False,False,False,40,False
180,79,166,14,facility,1,False,False,False,False,False,0,False
180,79,76,14,facility,1,False,False,False,False,False,0,False
180,79,160,14,facility,1,False,False,False,False,False,37,False
180,79,70,14,facility,1,False,False,False,False,False,7,False
180,79,96,14,facility,1,False,False,False,False,False,4,False
180,79,97,14,facility,1,False,False,False,False,False,57,False
180,79,172,14,facility,1,False,False,False,False,False,19,False
180,55,166,14,facility,1,False,False,False,False,False,40,False
180,55,76,14,facility,1,False,False,False,False,False,40,False
180,55,160,14,facility,1,False,False,False,False,False,3,False
180,55,70,14,facility,1,False,False,False,False,False,33,False
180,55,96,14,facility,1,False,False,False,False,False,44,False
180,55,97,14,facility,1,False,False,False,False,False,17,False
180,55,172,14,facility,1,False,False,False,False,False,21,False
180,166,76,14,facility,1,False,False,False,False,False,0,False
180,166,160,14,facility,1,False,False,False,False,False,37,False
180,166,70,14,facility,1,False,False,False,False,False,7,False
180,166,96,14,facility,1,False,False,False,False,False,4,False
180,166,97,14,facility,1,False,False,False,False,False,57,False
180,166,172,14,facility,1,False,False,False,False,False,19,False
180,76,160,14,facility,1,False,False,False,False,False,37,False
180,76,70,14,facility,1,False,False,False,False,False,7,False
180,76,96,14,facility,1,False,False,False,False,False,4,False
180,76,97,14,facility,1,False,False,False,False,False,57,False
180,76,172,14,facility,1,False,False,False,False,False,19,False
180,160,70,14,facility,1,False,False,False,False,False,30,False
180,160,96,14,facility,1,False,False,False,False,False,41,False
180,160,97,14,facility,1,False,False,False,False,False,20,False
180,160,172,14,facility,1,False,False,False,False,False,18,False
180,70,96,14,facility,1,False,False,False,False,False,11,False
180,70,97,14,facility,1,False,False,False,False,False,50,False
180,70,172,14,facility,1,False,False,False,False,False,12,False
180,96,97,14,facility,1,False,False,False,False,False,61,False
180,96,172,14,facility,1,False,False,False,False,False,23,False
180,97,172,14,facility,1,False,False,False,False,False,38,False
180,132,159,16,facility,1,False,False,False,False,False,26,False
180,123,134,21,facility,1,False,False,False,False,False,56,False
180,40,136,25,facility,1,False,False,False,False,False,69,False
180,11,175,37,facility,1,False,False,False,False,False,18,False
240,130,74,2,facility,1,False,False,False,False,False,8,False
240,130,126,2,facility,1,False,False,False,False,False,23,False
240,130,114,2,facility,1,False,False,False,False,False,55,False
240,130,85,2,facility,1,False,False,False,False,False,7,False
240,130,54,2,facility,1,False,False,False,False,False,9,False
240,130,52,2,facility,1,False,False,False,False,False,44,False
240,74,126,2,facility,1,False,False,False,False,False,15,False
240,74,114,2,facility,1,False,False,False,False,False,47,False
240,74,85,2,facility,1,False,False,False,False,False,1,False
240,74,54,2,facility,1,False,False,False,False,False,17,False
240,74,52,2,facility,1,False,False,False,False,False,36,False
240,126,114,2,facility,1,False,False,False,False,False,32,False
240,126,85,2,facility,1,False,False,False,False,False,16,False
240,126,54,2,facility,1,False,False,False,False,False,32,False
240,126,52,2,facility,1,False,False,False,False,False,21,False
240,114,85,2,facility,1,False,False,False,False,False,48,False
240,114,54,2,facility,1,False,False,False,False,False,64,False
240,114,52,2,facility,1,False,False,False,False,False,11,False
240,85,54,2,facility,1,False,False,False,False,False,16,False
240,85,52,2,facility,1,False,False,False,False,False,37,False
240,54,52,2,facility,1,False,False,False,False,False,53,False
240,101,23,3,facility,1,False,False,False,False,False,2,False
240,7,71,10,facility,1,False,False,False,False,False,45,False
240,7,149,10,facility,1,False,False,False,False,False,33,False
240,7,153,10,facility,1,False,False,False,False,False,2,False
240,7,1,10,facility,1,False,False,False,False,False,14,False
240,7,34,10,facility,1,False,False,False,False,False,32,False
240,7,12,10,facility,1,False,False,False,False,False,36,False
240,7,81,10,facility,1,False,False,False,False,False,45,False
240,71,149,10,facility,1,False,False,False,False,False,12,False
240,71,153,10,facility,1,False,False,False,False,False,47,False
240,71,1,10,facility,1,False,False,False,False,False,31,False
240,71,34,10,facility,1,False,False,False,False,False,13,False
240,71,12,10,facility,1,False,False,False,False,False,9,False
240,71,81,10,facility,1,False,False,False,False,False,0,False
240,149,153,10,facility,1,False,False,False,False,False,35,False
240,149,1,10,facility,1,False,False,False,False,False,19,False
240,149,34,10,facility,1,False,False,False,False,False,1,False
240,149,12,10,facility,1,False,False,False,False,False,3,False
240,149,81,10,facility,1,False,False,False,False,False,12,False
240,153,1,10,facility,1,False,False,False,False,False,16,False
240,153,34,10,facility,1,False,False,False,False,False,34,False
240,153,12,10,facility,1,False,False,False,False,False,38,False
240,153,81,10,facility,1,False,False,False,False,False,47,False
240,1,34,10,facility,1,False,False,False,False,False,18,False
240,1,12,10,facility,1,False,False,False,False,False,22,False
240,1,81,10,facility,1,False,False,False,False,False,31,False
240,34,12,10,facility,1,False,False,False,False,False,4,False
240,34,81,10,facility,1,False,False,False,False,False,13,False
240,12,81,10,facility,1,False,False,False,False,False,9,False
240,48,53,12,facility,1,False,False,False,False,False,21,False
240,48,66,12,facility,1,False,False,False,False,False,32,False
240,53,66,12,facility,1,False,False,False,False,False,53,False
240,156,65,13,facility,1,False,False,False,False,False,15,False
240,156,10,13,facility,1,False,False,False,False,False,37,False
240,156,87,13,facility,1,False,False,False,False,False,44,False
240,156,51,13,facility,1,False,False,False,False,False,36,False
240,156,16,13,facility,1,False,False,False,False,False,13,False
240,156,3,13,facility,1,False,False,False,False,False,45,False
240,156,109,13,facility,1,False,False,False,False,False,10,False
240,156,144,13,facility,1,False,False,False,False,False,12,False
240,156,88,13,facility,1,False,False,False,False,False,43,False
240,65,10,13,facility,1,False,False,False,False,False,22,False
240,65,87,13,facility,1,False,False,False,False,False,29,False
240,65,51,13,facility,1,False,False,False,False,False,21,False
240,65,16,13,facility,1,False,False,False,False,False,2,False
240,65,3,13,facility,1,False,False,False,False,False,30,False
240,65,109,13,facility,1,False,False,False,False,False,25,False
240,65,144,13,facility,1,False,False,False,False,False,3,False
240,65,88,13,facility,1,False,False,False,False,False,28,False
240,10,87,13,facility,1,False,False,False,False,False,7,False
240,10,51,13,facility,1,False,False,False,False,False,1,False
240,10,16,13,facility,1,False,False,False,False,False,24,False
240,10,3,13,facility,1,False,False,False,False,False,8,False
240,10,109,13,facility,1,False,False,False,False,False,47,False
240,10,144,13,facility,1,False,False,False,False,False,25,False
240,10,88,13,facility,1,False,False,False,False,False,6,False
240,87,51,13,facility,1,False,False,False,False,False,8,False
240,87,16,13,facility,1,False,False,False,False,False,31,False
240,87,3,13,facility,1,False,False,False,False,False,1,False
240,87,109,13,facility,1,False,False,False,False,False,54,False
240,87,144,13,facility,1,False,False,False,False,False,32,False
240,87,88,13,facility,1,False,False,False,False,False,1,True
240,51,16,13,facility,1,False,False,False,False,False,23,False
240,51,3,13,facility,1,False,False,False,False,False,9,False
240,51,109,13,facility,1,False,False,False,False,False,46,False
240,51,144,13,facility,1,False,False,False,False,False,24,False
240,51,88,13,facility,1,False,False,False,False,False,7,False
240,16,3,13,facility,1,False,False,False,False,False,32,False
240,16,109,13,facility,1,False,False,False,False,False,23,False
240,16,144,13,facility,1,False,False,False,False,False,1,False
240,16,88,13,facility,1,False,False,False,False,False,30,False
240,3,109,13,facility,1,False,False,False,False,False,55,False
240,3,144,13,facility,1,False,False,False,False,False,33,False
240,3,88,13,facility,1,False,False,False,False,False,2,False
240,109,144,13,facility,1,False,False,False,False,False,22,False
240,109,88,13,facility,1,False,False,False,False,False,53,False
240,144,88,13,facility,1,False,False,False,False,False,31,False
240,166,78,14,facility,1,False,False,False,False,False,0,False
240,166,76,14,facility,1,False,False,False,False,False,0,False
240,166,160,14,facility,1,False,False,False,False,False,37,False
240,166,70,14,facility,1,False,False,False,False,False,7,False
240,166,96,14,facility,1,False,False,False,False,False,4,False
240,166,97,14,facility,1,False,False,False,False,False,57,False
240,166,162,14,facility,1,False,False,False,False,False,19,False
240,166,172,14,facility,1,False,False,False,False,False,19,False
240,78,76,14,facility,1,False,False,False,False,False,0,False
240,78,160,14,facility,1,False,False,False,False,False,37,False
240,78,70,14,facility,1,False,False,False,False,False,7,False
240,78,96,14,facility,1,False,False,False,False,False,4,False
240,78,97,14,facility,1,False,False,False,False,False,57,False
240,78,162,14,facility,1,False,False,False,False,False,19,False
240,78,172,14,facility,1,False,False,False,False,False,19,False
240,76,160,14,facility,1,False,False,False,False,False,37,False
240,76,70,14,facility,1,False,False,False,False,False,7,False
240,76,96,14,facility,1,False,False,False,False,False,4,False
240,76,97,14,facility,1,False,False,False,False,False,57,False
240,76,162,14,facility,1,False,False,False,False,False,19,False
240,76,172,14,facility,1,False,False,False,False,False,19,False
240,160,70,14,facility,1,False,False,False,False,False,30,False
240,160,96,14,facility,1,False,False,False,False,False,41,False
240,160,97,14,facility,1,False,False,False,False,False,20,False
240,160,162,14,facility,1,False,False,False,False,False,18,False
240,160,172,14,facility,1,False,False,False,False,False,18,False
240,70,96,14,facility,1,False,False,False,False,False,11,False
240,70,97,14,facility,1,False,False,False,False,False,50,False
240,70,162,14,facility,1,False,False,False,False,False,12,False
240,70,172,14,facility,1,False,False,False,False,False,12,False
240,96,97,14,facility,1,False,False,False,False,False,61,False
240,96,162,14,facility,1,False,False,False,False,False,23,False
240,96,172,14,facility,1,False,False,False,False,False,23,False
240,97,162,14,facility,1,False,False,False,False,False,38,False
240,97,172,14,facility,1,False,False,False,False,False,38,False
240,162,172,14,facility,1,False,False,False,False,False,0,False
240,132,159,16,facility,1,False,False,False,False,False,26,False
240,161,26,18,facility,1,False,False,False,False,False,37,False
240,125,24,20,facility,1,False,False,False,False,False,59,False
240,125,46,20,facility,1,False,False,False,False,False,16,False
240,24,46,20,facility,1,False,False,False,False,False,75,False
240,164,37,25,facility,1,False,False,False,False,False,12,False
240,164,40,25,facility,1,False,False,False,False,False,47,False
240,164,15,25,facility,1,False,False,False,False,False,31,False
240,164,136,25,facility,1,False,False,False,False,False,22,False
240,164,152,25,facility,1,False,False,False,False,False,26,False
240,37,40,25,facility,1,False,False,False,False,False,35,False
240,37,15,25,facility,1,False,False,False,False,False,19,False
240,37,136,25,facility,1,False,False,False,False,False,34,False
240,37,152,25,facility,1,False,False,False,False,False,14,False
240,40,15,25,facility,1,False,False,False,False,False,16,False
240,40,136,25,facility,1,False,False,False,False,False,69,False
240,40,152,25,facility,1,False,False,False,False,False,21,False
240,15,136,25,facility,1,False,False,False,False,False,53,False
240,15,152,25,facility,1,False,False,False,False,False,5,False
240,136,152,25,facility,1,False,False,False,False,False,48,False
240,36,43,32,facility,1,False,False,False,False,False,38,False
240,36,143,32,facility,1,False,False,False,False,False,41,False
240,43,143,32,facility,1,False,False,False,False,False,3,False
240,169,157,36,facility,1,False,False,False,False,False,1,False
240,176,11,37,facility,1,False,False,False,False,False,5,False
240,176,175,37,facility,1,False,False,False,False,False,13,True
240,11,175,37,facility,1,False,False,False,False,False,18,False
300,112,114,2,facility,1,False,False,False,False,False,45,True
300,112,85,2,facility,1,False,False,False,False,False,3,False
300,112,54,2,facility,1,False,False,False,False,False,19,False
300,112,52,2,facility,1,False,False,False,False,False,34,False
300,112,58,2,facility,1,False,False,False,False,False,3,False
300,114,85,2,facility,1,False,False,False,False,False,48,False
300,114,54,2,facility,1,False,False,False,False,False,64,False
300,114,52,2,facility,1,False,False,False,False,False,11,False
300,114,58,2,facility,1,False,False,False,False,False,42,False
300,85,54,2,facility,1,False,False,False,False,False,16,False
300,85,52,2,facility,1,False,False,False,False,False,37,False
300,85,58,2,facility,1,False,False,False,False,False,6,False
300,54,52,2,facility,1,False,False,False,False,False,53,False
300,54,58,2,facility,1,False,False,False,False,False,22,False
300,52,58,2,facility,1,False,False,False,False,False,31,False
300,101,23,3,facility,1,False,False,False,False,False,2,False
300,1,34,10,facility,1,False,False,False,False,False,18,False
300,1,71,10,facility,1,False,False,False,False,False,31,False
300,1,133,10,facility,1,False,False,False,False,False,18,False
300,1,12,10,facility,1,False,False,False,False,False,22,False
300,1,81,10,facility,1,False,False,False,False,False,31,False
300,1,27,10,facility,1,False,False,False,False,False,9,False
300,34,71,10,facility,1,False,False,False,False,False,13,False
300,34,133,10,facility,1,False,False,False,False,False,0,False
300,34,12,10,facility,1,False,False,False,False,False,4,False
300,34,81,10,facility,1,False,False,False,False,False,13,False
300,34,27,10,facility,1,False,False,False,False,False,27,False
300,71,133,10,facility,1,False,False,False,False,False,13,False
300,71,12,10,facility,1,False,False,False,False,False,9,False
300,71,81,10,facility,1,False,False,False,False,False,0,False
300,71,27,10,facility,1,False,False,False,False,False,40,False
300,133,12,10,facility,1,False,False,False,False,False,4,False
300,133,81,10,facility,1,False,False,False,False,False,13,False
300,133,27,10,facility,1,False,False,False,False,False,27,False
300,12,81,10,facility,1,False,False,False,False,False,9,False
300,12,27,10,facility,1,False,False,False,False,False,31,False
300,81,27,10,facility,1,False,False,False,False,False,40,False
300,13,49,12,facility,1,True,False,False,False,False,0,False
300,13,53,12,facility,1,True,False,False,False,False,29,False
300,49,53,12,facility,1,False,False,False,False,False,29,False
300,87,51,13,facility,1,False,False,False,False,False,8,False
300,87,16,13,facility,1,False,False,False,False,False,31,False
300,87,3,13,facility,1,False,False,False,False,False,1,False
300,87,109,13,facility,1,False,False,False,False,False,54,False
300,87,80,13,facility,1,False,False,False,False,False,31,False
300,87,144,13,facility,1,False,False,False,False,False,32,False
300,87,88,13,facility,1,False,False,False,False,False,1,True
300,51,16,13,facility,1,False,False,False,False,False,23,False
300,51,3,13,facility,1,False,False,False,False,False,9,False
300,51,109,13,facility,1,False,False,False,False,False,46,False
300,51,80,13,facility,1,False,False,False,False,False,23,False
300,51,144,13,facility,1,False,False,False,False,False,24,False
300,51,88,13,facility,1,False,False,False,False,False,7,False
300,16,3,13,facility,1,False,False,False,False,False,32,False
300,16,109,13,facility,1,False,False,False,False,False,23,False
300,16,80,13,facility,1,False,False,False,False,False,0,False
300,16,144,13,facility,1,False,False,False,False,False,1,False
300,16,88,13,facility,1,False,False,False,False,False,30,False
300,3,109,13,facility,1,False,False,False,False,False,55,False
300,3,80,13,facility,1,False,False,False,False,False,32,False
300,3,144,13,facility,1,False,False,False,False,False,33,False
300,3,88,13,facility,1,False,False,False,False,False,2,False
300,109,80,13,facility,1,False,False,False,False,False,23,False
300,109,144,13,facility,1,False,False,False,False,False,22,False
300,109,88,13,facility,1,False,False,False,False,False,53,False
300,80,144,13,facility,1,False,False,False,False,False,1,False
300,80,88,13,facility,1,False,False,False,False,False,30,False
300,144,88,13,facility,1,False,False,False,False,False,31,False
300,19,78,14,facility,1,True,False,False,False,False,53,False
300,19,76,14,facility,1,True,False,False,False,False,53,False
300,19,160,14,facility,1,True,False,False,False,False,16,False
300,19,70,14,facility,1,True,False,False,False,False,46,False
300,19,155,14,facility,1,True,False,False,False,False,4,False
300,19,96,14,facility,1,True,False,False,False,False,57,False
300,19,97,14,facility,1,True,False,False,False,False,4,False
300,19,162,14,facility,1,True,False,False,False,False,34,False
300,19,172,14,facility,1,True,False,False,False,False,34,False
300,19,20,14,facility,1,True,False,False,False,False,53,True
300,19,154,14,facility,1,True,False,False,False,False,48,False
300,78,76,14,facility,1,False,False,False,False,False,0,False
300,78,160,14,facility,1,False,False,False,False,False,37,False
300,78,70,14,facility,1,False,False,False,False,False,7,False
300,78,155,14,facility,1,False,False,False,False,False,57,False
300,78,96,14,facility,1,False,False,False,False,False,4,False
300,78,97,14,facility,1,False,False,False,False,False,57,False
300,78,162,14,facility,1,False,False,False,False,False,19,False
300,78,172,14,facility,1,False,False,False,False,False,19,False
300,78,20,14,facility,1,False,False,False,False,False,0,False
300,78,154,14,facility,1,False,False,False,False,False,5,False
300,76,160,14,facility,1,False,False,False,False,False,37,False
300,76,70,14,facility,1,False,False,False,False,False,7,False
300,76,155,14,facility,1,False,False,False,False,False,57,False
300,76,96,14,facility,1,False,False,False,False,False,4,False
300,76,97,14,facility,1,False,False,False,False,False,57,False
300,76,162,14,facility,1,False,False,False,False,False,19,False
300,76,172,14,facility,1,False,False,False,False,False,19,False
300,76,20,14,facility,1,False,False,False,False,False,0,False
300,76,154,14,facility,1,False,False,False,False,False,5,False
300,160,70,14,facility,1,False,False,False,False,False,30,False
300,160,155,14,facility,1,False,False,False,False,False,20,False
300,160,96,14,facility,1,False,False,False,False,False,41,False
300,160,97,14,facility,1,False,False,False,False,False,20,False
300,160,162,14,facility,1,False,False,False,False,False,18,False
300,160,172,14,facility,1,False,False,False,False,False,18,False
300,160,20,14,facility,1,False,False,False,False,False,37,False
300,160,154,14,facility,1,False,False,False,False,False,32,False
300,70,155,14,facility,1,False,False,False,False,False,50,False
300,70,96,14,facility,1,False,False,False,False,False,11,False
300,70,97,14,facility,1,False,False,False,False,False,50,False
300,70,162,14,facility,1,False,False,False,False,False,12,False
300,70,172,14,facility,1,False,False,False,False,False,12,False
300,70,20,14,facility,1,False,False,False,False,False,7,False
300,70,154,14,facility,1,False,False,False,False,False,2,False
300,155,96,14,facility,1,False,False,False,False,False,61,False
300,155,97,14,facility,1,False,False,False,False,False,0,False
300,155,162,14,facility,1,False,False,False,False,False,38,False
300,155,172,14,facility,1,False,False,False,False,False,38,False
300,155,20,14,facility,1,False,False,False,False,False,57,False
300,155,154,14,facility,1,False,False,False,False,False,52,True
300,96,97,14,facility,1,False,False,False,False,False,61,False
300,96,162,14,facility,1,False,False,False,False,False,23,False
300,96,172,14,facility,1,False,False,False,False,False,23,False
300,96,20,14,facility,1,False,False,False,False,False,4,False
300,96,154,14,facility,1,False,False,False,False,False,9,False
300,97,162,14,facility,1,False,False,False,False,False,38,False
300,97,172,14,facility,1,False,False,False,False,False,38,False
300,97,20,14,facility,1,False,False,False,False,False,57,False
300,97,154,14,facility,1,False,False,False,False,False,52,False
300,162,172,14,facility,1,False,False,False,False,False,0,False
300,162,20,14,facility,1,False,False,False,False,False,19,False
300,162,154,14,facility,1,False,False,False,False,False,14,False
300,172,20,14,facility,1,False,False,False,False,False,19,False
300,172,154,14,facility,1,False,False,False,False,False,14,False
300,20,154,14,facility,1,False,False,False,False,False,5,False
300,93,132,16,facility,1,False,False,False,False,False,50,False
300,93,159,16,facility,1,False,False,False,False,False,24,False
300,132,159,16,facility,1,False,False,False,False,False,26,False
300,43,48,17,facility,1,False,False,False,False,False,35,False
300,30,134,21,facility,1,False,False,False,False,False,27,False
300,30,32,21,facility,1,False,False,False,False,False,12,True
300,134,32,21,facility,1,False,False,False,False,False,15,False
300,37,40,25,facility,1,False,False,False,False,False,35,False
300,37,15,25,facility,1,False,False,False,False,False,19,False
300,37,136,25,facility,1,False,False,False,False,False,34,False
300,37,152,25,facility,1,False,False,False,False,False,14,False
300,40,15,25,facility,1,False,False,False,False,False,16,False
300,40,136,25,facility,1,False,False,False,False,False,69,False
