timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,143,89,2,facility,1,False,False,True,True,True,28,False
60,143,95,2,facility,1,False,False,True,False,False,21,False
60,143,111,2,facility,1,False,False,True,False,False,66,False
60,143,45,2,facility,1,False,False,True,False,False,67,False
60,143,130,2,facility,1,False,False,True,True,True,9,False
60,143,85,2,facility,1,False,False,True,False,False,16,False
60,143,54,2,facility,1,False,False,True,False,False,0,False
60,89,95,2,facility,1,False,False,True,False,False,7,False
60,89,111,2,facility,1,False,False,True,False,False,38,False
60,89,45,2,facility,1,False,False,True,False,False,39,False
60,89,130,2,facility,1,False,False,True,True,True,19,False
60,89,85,2,facility,1,False,False,True,False,False,12,False
60,89,54,2,facility,1,False,False,True,False,False,28,False
60,95,111,2,facility,1,False,False,False,False,False,45,False
60,95,45,2,facility,1,False,False,False,False,False,46,False
60,95,130,2,facility,1,False,False,False,True,False,12,False
60,95,85,2,facility,1,False,False,False,False,False,5,False
60,95,54,2,facility,1,False,False,False,False,False,21,False
60,111,45,2,facility,1,False,False,False,False,False,1,False
60,111,130,2,facility,1,False,False,False,True,False,57,False
60,111,85,2,facility,1,False,False,False,False,False,50,False
60,111,54,2,facility,1,False,False,False,False,False,66,False
60,45,130,2,facility,1,False,False,False,True,False,58,False
60,45,85,2,facility,1,False,False,False,False,False,51,False
60,45,54,2,facility,1,False,False,False,False,False,67,False
60,130,85,2,facility,1,False,False,True,False,False,7,False
60,130,54,2,facility,1,False,False,True,False,False,9,False
60,85,54,2,facility,1,False,False,False,False,False,16,False
60,44,19,3,facility,1,False,True,False,True,False,60,False
60,44,23,3,facility,1,False,False,False,True,False,9,False
60,19,23,3,facility,1,True,False,True,True,True,51,False
60,120,108,4,facility,1,False,False,False,True,False,13,False
60,120,21,4,facility,1,False,False,False,False,False,31,False
60,108,21,4,facility,1,False,False,True,False,False,18,False
60,66,137,10,facility,1,False,False,True,False,False,5,False
60,66,33,10,facility,1,False,False,True,True,True,12,False
60,66,126,10,facility,1,False,False,True,False,False,26,False
60,66,153,10,facility,1,False,False,True,False,False,4,False
60,66,1,10,facility,1,False,False,True,False,False,12,False
60,137,33,10,facility,1,False,False,False,True,False,7,False
60,137,126,10,facility,1,False,False,False,False,False,31,False
60,137,153,10,facility,1,False,False,False,False,False,1,False
60,137,1,10,facility,1,False,False,False,False,False,17,False
60,33,126,10,facility,1,False,False,True,False,False,38,False
60,33,153,10,facility,1,False,False,True,False,False,8,False
60,33,1,10,facility,1,False,False,True,False,False,24,False
60,126,153,10,facility,1,False,False,False,False,False,30,False
60,126,1,10,facility,1,False,False,False,False,False,14,False
60,153,1,10,facility,1,False,False,False,False,False,16,False
60,32,106,11,facility,1,False,False,False,True,False,23,False
60,110,124,12,facility,1,False,False,False,True,False,37,False
60,110,6,12,facility,1,False,False,False,False,False,24,False
60,110,13,12,facility,1,False,False,False,True,False,38,False
60,110,116,12,facility,1,False,False,False,False,False,37,False
60,110,114,12,facility,1,False,False,False,False,False,4,False
60,110,107,12,facility,1,False,False,False,False,False,49,False
60,124,6,12,facility,1,False,False,True,False,False,13,False
60,124,13,12,facility,1,False,False,True,True,True,1,False
60,124,116,12,facility,1,False,False,True,False,False,0,False
60,124,114,12,facility,1,False,False,True,False,False,33,False
60,124,107,12,facility,1,False,False,True,False,False,12,False
60,6,13,12,facility,1,False,False,False,True,False,14,False
60,6,116,12,facility,1,False,False,False,False,False,13,False
60,6,114,12,facility,1,False,False,False,False,False,20,False
60,6,107,12,facility,1,False,False,False,False,False,25,False
60,13,116,12,facility,1,False,False,True,False,False,1,False
60,13,114,12,facility,1,False,False,True,False,False,34,False
60,13,107,12,facility,1,False,False,True,False,False,11,False
60,116,114,12,facility,1,False,False,False,False,False,33,True
60,116,107,12,facility,1,False,False,False,False,False,12,False
60,114,107,12,facility,1,False,False,False,False,False,45,False
60,147,129,13,facility,1,False,False,False,True,False,11,False
60,147,20,13,facility,1,False,False,False,True,False,9,False
60,147,50,13,facility,1,False,False,False,True,False,7,False
60,147,65,13,facility,1,False,False,False,True,False,27,False
60,147,87,13,facility,1,False,False,False,True,False,2,False
60,147,51,13,facility,1,False,False,False,False,False,6,False
60,147,16,13,facility,1,False,False,False,False,False,29,False
60,147,140,13,facility,1,False,False,False,False,False,52,False
60,147,127,13,facility,1,False,False,False,False,False,16,False
60,129,20,13,facility,1,False,False,True,True,True,20,False
60,129,50,13,facility,1,False,False,True,True,True,18,False
60,129,65,13,facility,1,False,False,True,True,True,16,False
60,129,87,13,facility,1,False,False,True,True,True,13,False
60,129,51,13,facility,1,False,False,True,False,False,5,False
60,129,16,13,facility,1,False,False,True,False,False,18,False
60,129,140,13,facility,1,False,False,True,False,False,41,False
60,129,127,13,facility,1,False,False,True,False,False,5,False
60,20,50,13,facility,1,False,False,True,True,True,2,False
60,20,65,13,facility,1,False,False,True,True,True,36,False
60,20,87,13,facility,1,False,False,True,True,True,7,False
60,20,51,13,facility,1,False,False,True,False,False,15,False
60,20,16,13,facility,1,False,False,True,False,False,38,False
60,20,140,13,facility,1,False,False,True,False,False,61,False
60,20,127,13,facility,1,False,False,True,False,False,25,False
60,50,65,13,facility,1,False,False,True,True,True,34,False
60,50,87,13,facility,1,False,False,True,True,True,5,False
60,50,51,13,facility,1,False,False,True,False,False,13,True
60,50,16,13,facility,1,False,False,True,False,False,36,False
60,50,140,13,facility,1,False,False,True,False,False,59,False
60,50,127,13,facility,1,False,False,True,False,False,23,False
60,65,87,13,facility,1,False,False,True,True,True,29,False
60,65,51,13,facility,1,False,False,True,False,False,21,False
60,65,16,13,facility,1,False,False,True,False,False,2,False
60,65,140,13,facility,1,False,False,True,False,False,25,False
60,65,127,13,facility,1,False,False,True,False,False,11,False
60,87,51,13,facility,1,False,False,True,False,False,8,False
60,87,16,13,facility,1,False,False,True,False,False,31,False
60,87,140,13,facility,1,False,False,True,False,False,54,False
60,87,127,13,facility,1,False,False,True,False,False,18,False
60,51,16,13,facility,1,False,False,False,False,False,23,False
60,51,140,13,facility,1,False,False,False,False,False,46,False
60,51,127,13,facility,1,False,False,False,False,False,10,False
60,16,140,13,facility,1,False,False,False,False,False,23,False
60,16,127,13,facility,1,False,False,False,False,False,13,False
60,140,127,13,facility,1,False,False,False,False,False,36,False
60,165,55,14,facility,1,False,False,True,False,False,23,False
60,165,90,14,facility,1,False,False,True,False,False,39,False
60,165,56,14,facility,1,False,False,True,False,False,63,False
60,165,78,14,facility,1,False,False,True,True,True,63,False
60,165,76,14,facility,1,False,False,True,False,False,63,False
60,165,96,14,facility,1,False,False,True,False,False,67,False
60,165,135,14,facility,1,False,False,True,False,False,70,False
60,55,90,14,facility,1,False,False,False,False,False,16,False
60,55,56,14,facility,1,False,False,False,False,False,40,True
60,55,78,14,facility,1,False,False,False,True,False,40,False
60,55,76,14,facility,1,False,False,False,False,False,40,False
60,55,96,14,facility,1,False,False,False,False,False,44,False
60,55,135,14,facility,1,False,False,False,False,False,47,False
60,90,56,14,facility,1,False,False,False,False,False,24,False
60,90,78,14,facility,1,False,False,False,True,False,24,False
60,90,76,14,facility,1,False,False,False,False,False,24,False
60,90,96,14,facility,1,False,False,False,False,False,28,False
60,90,135,14,facility,1,False,False,False,False,False,31,False
60,56,78,14,facility,1,False,False,False,True,False,0,False
60,56,76,14,facility,1,False,False,False,False,False,0,False
60,56,96,14,facility,1,False,False,False,False,False,4,False
60,56,135,14,facility,1,False,False,False,False,False,7,False
60,78,76,14,facility,1,False,False,True,False,False,0,False
60,78,96,14,facility,1,False,False,True,False,False,4,False
60,78,135,14,facility,1,False,False,True,False,False,7,False
60,76,96,14,facility,1,False,False,False,False,False,4,False
60,76,135,14,facility,1,False,False,False,False,False,7,False
60,96,135,14,facility,1,False,False,False,False,False,3,False
60,59,35,16,facility,1,False,False,False,False,False,14,False
60,59,159,16,facility,1,False,False,False,True,False,8,False
60,35,159,16,facility,1,False,False,False,True,False,22,False
60,173,100,17,facility,1,False,False,False,False,False,9,False
60,173,119,17,facility,1,False,False,False,True,False,38,False
60,100,119,17,facility,1,False,False,False,True,False,47,False
60,73,156,20,facility,1,False,False,False,False,False,57,False
60,121,164,21,facility,1,False,False,False,True,False,4,False
60,121,102,21,facility,1,False,False,False,True,False,15,False
60,164,102,21,facility,1,False,False,True,True,True,11,False
60,14,151,22,facility,1,False,False,True,True,True,19,False
60,132,41,25,facility,1,False,False,False,True,False,8,False
60,5,57,29,facility,1,False,False,True,True,True,28,False
60,83,113,30,facility,1,False,False,False,True,False,16,False
60,146,36,32,facility,1,False,False,True,True,True,20,False
60,98,22,33,facility,1,False,False,False,False,False,24,False
60,38,157,36,facility,1,False,False,True,True,True,1,False
60,38,118,36,facility,1,False,False,True,False,False,41,False
60,38,29,36,facility,1,False,False,True,True,True,10,False
60,157,118,36,facility,1,False,False,True,False,False,40,False
60,157,29,36,facility,1,False,False,True,True,True,9,False
60,118,29,36,facility,1,False,False,False,True,False,31,False
60,62,175,37,facility,1,False,False,False,True,False,21,False
120,98,30,2,facility,1,False,False,False,True,False,7,False
120,98,143,2,facility,1,False,False,False,True,False,27,False
120,98,35,2,facility,1,False,False,False,False,False,7,False
120,98,95,2,facility,1,False,False,False,False,False,6,False
120,98,111,2,facility,1,False,False,False,False,False,39,False
120,98,45,2,facility,1,False,False,False,False,False,40,False
120,98,130,2,facility,1,False,False,False,True,False,18,False
120,98,74,2,facility,1,False,False,False,False,False,10,False
120,98,85,2,facility,1,False,False,False,False,False,11,False
120,98,54,2,facility,1,False,False,False,False,False,27,False
120,98,52,2,facility,1,False,False,False,False,False,26,False
120,30,143,2,facility,1,False,False,True,True,True,20,False
120,30,35,2,facility,1,False,False,True,False,False,0,True
120,30,95,2,facility,1,False,False,True,False,False,1,False
120,30,111,2,facility,1,False,False,True,False,False,46,False
120,30,45,2,facility,1,False,False,True,False,False,47,False
120,30,130,2,facility,1,False,False,True,True,True,11,False
120,30,74,2,facility,1,False,False,True,False,False,3,False
120,30,85,2,facility,1,False,False,True,False,False,4,False
120,30,54,2,facility,1,False,False,True,False,False,20,False
120,30,52,2,facility,1,False,False,True,False,False,33,False
120,143,35,2,facility,1,False,False,True,False,False,20,False
120,143,95,2,facility,1,False,False,True,False,False,21,False
120,143,111,2,facility,1,False,False,True,False,False,66,False
120,143,45,2,facility,1,False,False,True,False,False,67,False
