timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,143,111,2,facility,1,False,False,True,True,True,66,False
60,143,130,2,facility,1,False,False,True,True,True,9,False
60,111,130,2,facility,1,False,False,True,True,True,57,False
60,101,23,3,facility,1,False,False,True,True,True,2,False
60,154,33,10,facility,1,False,False,False,True,False,20,False
60,154,126,10,facility,1,False,False,False,True,False,18,False
60,154,18,10,facility,1,False,False,False,True,False,37,False
60,154,149,10,facility,1,False,False,False,True,False,23,False
60,154,64,10,facility,1,False,False,False,True,False,22,False
60,154,34,10,facility,1,False,False,False,True,False,22,False
60,154,12,10,facility,1,False,False,False,False,False,26,False
60,33,126,10,facility,1,False,False,True,True,True,38,False
60,33,18,10,facility,1,False,False,True,True,True,57,False
60,33,149,10,facility,1,False,False,True,True,True,43,False
60,33,64,10,facility,1,False,False,True,True,True,42,False
60,33,34,10,facility,1,False,False,True,True,True,42,True
60,33,12,10,facility,1,False,False,True,False,False,46,False
60,126,18,10,facility,1,False,False,True,True,True,19,False
60,126,149,10,facility,1,False,False,True,True,True,5,False
60,126,64,10,facility,1,False,False,True,True,True,4,False
60,126,34,10,facility,1,False,False,True,True,True,4,False
60,126,12,10,facility,1,False,False,True,False,False,8,False
60,18,149,10,facility,1,False,False,True,True,True,14,False
60,18,64,10,facility,1,False,False,True,True,True,15,False
60,18,34,10,facility,1,False,False,True,True,True,15,False
60,18,12,10,facility,1,False,False,True,False,False,11,False
60,149,64,10,facility,1,False,False,True,True,True,1,False
60,149,34,10,facility,1,False,False,True,True,True,1,False
60,149,12,10,facility,1,False,False,True,False,False,3,False
60,64,34,10,facility,1,False,False,True,True,True,0,False
60,64,12,10,facility,1,False,False,True,False,False,4,False
60,34,12,10,facility,1,False,False,True,False,False,4,False
60,58,110,12,facility,1,False,False,True,True,True,46,False
60,58,46,12,facility,1,False,False,True,True,True,52,False
60,58,6,12,facility,1,False,False,True,False,False,22,False
60,110,46,12,facility,1,False,False,True,True,True,6,False
60,110,6,12,facility,1,False,False,True,False,False,24,False
60,46,6,12,facility,1,False,False,True,False,False,30,False
60,147,115,13,facility,1,False,False,False,True,False,16,False
60,147,20,13,facility,1,False,False,False,False,False,9,False
60,147,27,13,facility,1,False,False,False,True,False,9,False
60,147,47,13,facility,1,False,False,False,False,False,7,False
60,147,127,13,facility,1,False,False,False,False,False,16,False
60,115,20,13,facility,1,False,False,True,False,False,25,False
60,115,27,13,facility,1,False,False,True,True,True,25,False
60,115,47,13,facility,1,False,False,True,False,False,9,False
60,115,127,13,facility,1,False,False,True,False,False,0,False
60,20,27,13,facility,1,False,False,False,True,False,0,False
