timestep,person1_id,person2_id,location_id,location_type,contact_duration,person1_infectious,person2_infectious,person1_masked,person2_masked,both_masked,age_diff,same_household
60,15,47,13,facility,1,True,False,True,True,True,19,False
120,117,115,10,facility,1,False,False,True,True,True,2,False
120,13,114,12,facility,1,False,False,True,False,False,34,False
120,71,47,13,facility,1,False,False,False,True,False,24,False
120,71,10,13,facility,1,False,False,False,False,False,26,False
120,47,10,13,facility,1,False,False,True,False,False,2,False
120,70,162,14,facility,1,False,False,False,True,False,12,False
120,41,37,25,facility,1,False,False,True,False,False,1,False
180,114,68,12,facility,1,False,False,False,False,False,30,False
180,42,47,13,facility,1,False,False,True,True,True,31,False
180,42,10,13,facility,1,False,False,True,False,False,33,False
180,42,51,13,facility,1,False,False,True,False,False,32,False
180,47,10,13,facility,1,False,False,True,False,False,2,False
180,47,51,13,facility,1,False,False,True,False,False,1,False
180,10,51,13,facility,1,False,False,False,False,False,1,False
180,160,70,14,facility,1,False,False,True,False,False,30,False
180,160,97,14,facility,1,False,False,True,False,False,20,False
180,160,162,14,facility,1,False,False,True,True,True,18,False
180,70,97,14,facility,1,False,False,False,False,False,50,False
180,70,162,14,facility,1,False,False,False,True,False,12,False
180,97,162,14,facility,1,False,False,False,True,False,38,False
180,41,37,25,facility,1,False,False,True,False,False,1,False
180,41,40,25,facility,1,False,False,True,True,True,36,True
180,41,9,25,facility,1,False,False,True,True,True,15,False
180,37,40,25,facility,1,False,False,False,True,False,35,False
180,37,9,25,facility,1,False,False,False,True,False,16,False
180,40,9,25,facility,1,False,False,True,True,True,51,False
180,103,113,30,facility,1,False,False,False,False,False,32,False
240,66,100,12,facility,1,False,False,False,True,False,50,False
240,10,51,13,facility,1,False,False,False,False,False,1,False
240,10,16,13,facility,1,False,False,False,True,False,24,False
240,51,16,13,facility,1,False,False,False,True,False,23,False
240,160,70,14,facility,1,False,False,True,False,False,30,False
240,160,67,14,facility,1,False,False,True,True,True,7,False
240,160,97,14,facility,1,False,False,True,False,False,20,False
240,160,162,14,facility,1,False,False,True,True,True,18,False
240,160,20,14,facility,1,False,False,True,False,False,37,False
240,70,67,14,facility,1,False,False,False,True,False,37,False
240,70,97,14,facility,1,False,False,False,False,False,50,False
240,70,162,14,facility,1,False,False,False,True,False,12,False
240,70,20,14,facility,1,False,False,False,False,False,7,False
240,67,97,14,facility,1,False,False,True,False,False,13,False
240,67,162,14,facility,1,False,False,True,True,True,25,False
240,67,20,14,facility,1,False,False,True,False,False,44,False
240,97,162,14,facility,1,False,False,False,True,False,38,False
240,97,20,14,facility,1,False,False,False,False,False,57,False
240,162,20,14,facility,1,False,False,True,False,False,19,False
240,164,37,25,facility,1,False,False,False,False,False,12,False
240,164,40,25,facility,1,False,False,False,True,False,47,False
240,164,9,25,facility,1,False,False,False,True,False,4,False
240,164,152,25,facility,1,False,False,False,True,False,26,False
240,37,40,25,facility,1,False,False,False,True,False,35,False
240,37,9,25,facility,1,False,False,False,True,False,16,False
240,37,152,25,facility,1,False,False,False,True,False,14,False
240,40,9,25,facility,1,False,False,True,True,True,51,False
240,40,152,25,facility,1,False,False,True,True,True,21,False
240,9,152,25,facility,1,False,False,True,True,True,30,False
240,163,113,30,facility,1,False,False,True,False,False,6,False
300,51,128,13,facility,1,False,False,False,True,False,15,False
300,51,16,13,facility,1,False,False,False,True,False,23,False
300,51,89,13,facility,1,False,False,False,False,False,4,False
300,51,88,13,facility,1,False,False,False,True,False,7,False
300,128,16,13,facility,1,False,False,True,True,True,38,False
300,128,89,13,facility,1,False,False,True,False,False,19,False
300,128,88,13,facility,1,False,False,True,True,True,8,False
300,16,89,13,facility,1,False,False,True,False,False,19,False
300,16,88,13,facility,1,False,False,True,True,True,30,False
300,89,88,13,facility,1,False,False,False,True,False,11,False
300,160,70,14,facility,1,False,False,True,False,False,30,False
300,160,67,14,facility,1,False,False,True,True,True,7,False
300,160,97,14,facility,1,False,False,True,False,False,20,False
300,160,162,14,facility,1,False,False,True,True,True,18,False
300,160,20,14,facility,1,False,False,True,False,False,37,False
300,70,67,14,facility,1,False,False,False,True,False,37,False
300,70,97,14,facility,1,False,False,False,False,False,50,False
300,70,162,14,facility,1,False,False,False,True,False,12,False
300,70,20,14,facility,1,False,False,False,False,False,7,False
300,67,97,14,facility,1,False,False,True,False,False,13,False
300,67,162,14,facility,1,False,False,True,True,True,25,False
300,67,20,14,facility,1,False,False,True,False,False,44,False
300,97,162,14,facility,1,False,False,False,True,False,38,False
300,97,20,14,facility,1,False,False,False,False,False,57,False
300,162,20,14,facility,1,False,False,True,False,False,19,False
300,159,167,16,facility,1,False,False,False,False,False,6,False
300,37,40,25,facility,1,False,False,False,True,False,35,False
300,37,9,25,facility,1,False,False,False,True,False,16,False
300,37,152,25,facility,1,False,False,False,True,False,14,False
300,40,9,25,facility,1,False,False,True,True,True,51,False
300,40,152,25,facility,1,False,False,True,True,True,21,False
300,9,152,25,facility,1,False,False,True,True,True,30,False
360,52,58,2,facility,1,False,False,True,True,True,31,False
360,14,100,12,facility,1,False,False,True,True,True,15,False
360,89,129,13,facility,1,False,False,False,True,False,1,False
360,89,88,13,facility,1,False,False,False,True,False,11,False
360,129,88,13,facility,1,False,False,True,True,True,12,False
360,160,70,14,facility,1,False,False,True,False,False,30,False
360,160,67,14,facility,1,False,False,True,True,True,7,False
360,160,97,14,facility,1,False,False,True,False,False,20,False
360,160,162,14,facility,1,False,False,True,True,True,18,False
360,160,20,14,facility,1,False,False,True,False,False,37,False
360,160,173,14,facility,1,False,False,True,False,False,1,False
360,70,67,14,facility,1,False,False,False,True,False,37,False
360,70,97,14,facility,1,False,False,False,False,False,50,False
360,70,162,14,facility,1,False,False,False,True,False,12,False
360,70,20,14,facility,1,False,False,False,False,False,7,False
360,70,173,14,facility,1,False,False,False,False,False,31,False
360,67,97,14,facility,1,False,False,True,False,False,13,False
360,67,162,14,facility,1,False,False,True,True,True,25,False
360,67,20,14,facility,1,False,False,True,False,False,44,False
360,67,173,14,facility,1,False,False,True,False,False,6,False
360,97,162,14,facility,1,False,False,False,True,False,38,False
360,97,20,14,facility,1,False,False,False,False,False,57,False
360,97,173,14,facility,1,False,False,False,False,False,19,False
360,162,20,14,facility,1,False,False,True,False,False,19,False
360,162,173,14,facility,1,False,False,True,False,False,19,False
360,20,173,14,facility,1,False,False,False,False,False,38,False
360,163,159,16,facility,1,False,False,True,False,False,20,False
360,163,167,16,facility,1,False,False,True,False,False,26,True
360,159,167,16,facility,1,False,False,False,False,False,6,False
360,136,9,25,facility,1,False,False,False,True,False,18,False
360,136,152,25,facility,1,False,False,False,True,False,48,False
360,9,152,25,facility,1,False,False,True,True,True,30,False
360,113,131,30,facility,1,False,False,False,True,False,35,False
420,52,58,2,facility,1,False,False,True,True,True,31,False
420,57,107,11,facility,1,False,False,False,False,False,22,False
420,144,88,13,facility,1,False,False,True,True,True,31,False
420,144,11,13,facility,1,False,False,True,False,False,34,False
420,88,11,13,facility,1,False,False,True,False,False,3,False
420,70,67,14,facility,1,False,False,False,True,False,37,False
420,70,97,14,facility,1,False,False,False,False,False,50,False
420,70,162,14,facility,1,False,False,False,True,False,12,False
420,70,20,14,facility,1,False,False,False,False,False,7,False
420,70,173,14,facility,1,False,False,False,False,False,31,False
420,70,165,14,facility,1,False,False,False,False,False,56,False
420,67,97,14,facility,1,False,False,True,False,False,13,False
420,67,162,14,facility,1,False,False,True,True,True,25,False
420,67,20,14,facility,1,False,False,True,False,False,44,False
420,67,173,14,facility,1,False,False,True,False,False,6,False
420,67,165,14,facility,1,False,False,True,False,False,19,False
420,97,162,14,facility,1,False,False,False,True,False,38,False
420,97,20,14,facility,1,False,False,False,False,False,57,False
420,97,173,14,facility,1,False,False,False,False,False,19,False
420,97,165,14,facility,1,False,False,False,False,False,6,False
420,162,20,14,facility,1,False,False,True,False,False,19,False
420,162,173,14,facility,1,False,False,True,False,False,19,False
420,162,165,14,facility,1,False,False,True,False,False,44,False
420,20,173,14,facility,1,False,False,False,False,False,38,False
420,20,165,14,facility,1,False,False,False,False,False,63,False
420,173,165,14,facility,1,False,False,False,False,False,25,False
420,115,113,30,facility,1,False,False,True,False,False,6,True
420,115,131,30,facility,1,False,False,True,True,True,29,False
420,115,38,30,facility,1,False,False,True,False,False,2,False
420,113,131,30,facility,1,False,False,False,True,False,35,False
420,113,38,30,facility,1,False,False,False,False,False,4,False
420,131,38,30,facility,1,False,False,True,False,False,31,False
480,52,58,2,facility,1,False,False,True,True,True,31,False
480,52,45,2,facility,1,False,False,True,True,True,14,False
480,58,45,2,facility,1,False,False,True,True,True,45,False
480,53,100,12,facility,1,False,False,True,True,True,3,False
480,106,88,13,facility,1,False,False,True,True,True,8,False
480,106,11,13,facility,1,False,False,True,False,False,5,False
480,106,117,13,facility,1,False,False,True,True,True,27,False
480,88,11,13,facility,1,False,False,True,False,False,3,False
480,88,117,13,facility,1,False,False,True,True,True,19,False
480,11,117,13,facility,1,False,False,False,True,False,22,False
480,20,173,14,facility,1,False,False,False,False,False,38,False
480,20,165,14,facility,1,False,False,False,False,False,63,False
480,173,165,14,facility,1,False,False,False,False,False,25,False
480,112,141,16,facility,1,False,False,False,True,False,42,False
480,44,105,28,facility,1,False,False,True,False,False,25,False
480,37,131,30,facility,1,False,False,False,True,False,38,False
480,37,38,30,facility,1,False,False,False,False,False,7,True
480,131,38,30,facility,1,False,False,True,False,False,31,False
540,58,45,2,facility,1,False,False,True,True,True,45,False
540,74,55,4,facility,1,False,False,True,False,False,32,False
540,166,107,11,facility,1,False,False,False,False,False,10,False
540,100,90,12,facility,1,False,False,True,False,False,23,False
540,11,117,13,facility,1,False,False,False,True,False,22,False
540,173,84,14,facility,1,False,False,False,False,False,21,False
540,173,165,14,facility,1,False,False,False,False,False,25,False
540,84,165,14,facility,1,False,False,False,False,False,46,False
540,112,28,16,facility,1,False,False,False,True,False,22,False
540,112,141,16,facility,1,False,False,False,True,False,42,False
540,28,141,16,facility,1,False,False,True,True,True,64,False
540,42,17,25,facility,1,False,False,True,False,False,45,False
540,131,38,30,facility,1,False,False,True,False,False,31,False
600,58,45,2,facility,1,False,False,True,True,True,45,False
600,127,74,4,facility,1,False,False,True,True,True,17,False
600,127,55,4,facility,1,False,False,True,False,False,15,False
600,74,55,4,facility,1,False,False,True,False,False,32,False
600,115,137,10,facility,1,False,False,True,False,False,33,False
600,166,107,11,facility,1,False,False,False,False,False,10,False
600,17,100,12,facility,1,False,False,False,True,False,45,False
600,17,90,12,facility,1,False,False,False,False,False,22,False
600,100,90,12,facility,1,False,False,True,False,False,23,False
600,11,117,13,facility,1,False,False,False,True,False,22,False
600,11,86,13,facility,1,False,False,False,False,False,36,False
600,11,7,13,facility,1,False,False,False,True,False,10,False
600,117,86,13,facility,1,False,False,True,False,False,14,False
600,117,7,13,facility,1,False,False,True,True,True,32,False
600,86,7,13,facility,1,False,False,False,True,False,46,False
600,173,84,14,facility,1,False,False,False,False,False,21,False
600,173,165,14,facility,1,False,False,False,False,False,25,False
600,84,165,14,facility,1,False,False,False,False,False,46,False
600,32,91,20,facility,1,False,False,True,True,True,23,False
660,74,27,4,facility,1,False,False,True,True,True,8,False
660,74,55,4,facility,1,False,False,True,False,False,32,False
660,27,55,4,facility,1,False,False,True,False,False,40,False
660,148,137,10,facility,1,False,False,False,False,False,33,False
660,120,100,12,facility,1,False,False,False,True,False,29,False
660,120,90,12,facility,1,False,False,False,False,False,6,False
660,100,90,12,facility,1,False,False,True,False,False,23,False
660,139,7,13,facility,1,False,False,False,True,False,7,False
660,139,143,13,facility,1,False,False,False,True,False,11,False
660,7,143,13,facility,1,False,False,True,True,True,4,False
660,84,165,14,facility,1,False,False,False,False,False,46,False
660,174,6,18,facility,1,False,False,True,False,False,10,False
660,141,38,30,facility,1,False,False,True,False,False,29,False
660,103,36,31,facility,1,False,True,False,True,False,19,False
720,107,155,11,facility,1,False,False,False,True,False,47,False
720,90,22,12,facility,1,False,False,False,True,False,30,False
720,7,143,13,facility,1,False,False,True,True,True,4,False
720,7,26,13,facility,1,False,False,True,True,True,55,False
720,143,26,13,facility,1,False,False,True,True,True,59,False
720,84,165,14,facility,1,False,False,False,False,False,46,False
720,6,172,18,facility,1,False,False,False,True,False,16,False
720,136,144,30,facility,1,False,False,False,True,False,57,False
720,136,38,30,facility,1,False,False,False,False,False,41,False
720,144,38,30,facility,1,False,False,True,False,False,16,False
720,48,68,32,facility,1,False,False,True,False,False,4,False
780,55,106,4,facility,1,False,False,False,True,False,40,False
780,137,87,10,facility,1,False,False,False,True,False,15,False
780,56,26,13,facility,1,False,False,False,True,False,50,False
780,56,95,13,facility,1,False,False,False,True,False,12,False
780,56,19,13,facility,1,False,False,False,True,False,53,False
780,26,95,13,facility,1,False,False,True,True,True,38,False
780,26,19,13,facility,1,False,False,True,True,True,3,False
780,95,19,13,facility,1,False,False,True,True,True,41,False
780,6,172,18,facility,1,False,False,False,True,False,16,False
780,136,83,20,facility,1,False,False,False,False,False,21,False
780,114,68,32,facility,1,False,False,False,False,False,30,False
840,106,14,4,facility,1,False,False,True,True,True,32,False
840,97,155,11,facility,1,False,False,False,True,False,0,False
840,129,95,13,facility,1,False,False,True,True,True,8,False
840,129,19,13,facility,1,False,False,True,True,True,33,False
840,95,19,13,facility,1,False,False,True,True,True,41,False
840,6,172,18,facility,1,False,False,False,True,False,16,False
840,66,72,25,facility,1,False,False,False,False,False,15,False
840,38,99,30,facility,1,False,False,False,True,False,19,False
840,114,68,32,facility,1,False,False,False,False,False,30,False
900,106,14,4,facility,1,False,False,True,True,True,32,False
900,97,155,11,facility,1,False,False,False,True,False,0,False
900,126,91,12,facility,1,False,False,True,True,True,23,False
900,150,19,13,facility,1,False,False,True,True,True,24,False
900,150,93,13,facility,1,False,False,True,True,True,28,False
900,19,93,13,facility,1,False,False,True,True,True,4,False
900,66,72,25,facility,1,False,False,False,False,False,15,False
900,38,64,30,facility,1,False,False,False,False,False,4,False
900,38,99,30,facility,1,False,False,False,True,False,19,False
900,64,99,30,facility,1,False,False,False,True,False,15,False
900,114,68,32,facility,1,False,False,False,False,False,30,False
900,114,28,32,facility,1,False,False,False,True,False,67,False
900,68,28,32,facility,1,False,False,False,True,False,37,False
960,40,106,4,facility,1,False,False,True,True,True,51,False
960,40,14,4,facility,1,False,False,True,True,True,19,False
960,106,14,4,facility,1,False,False,True,True,True,32,False
960,97,155,11,facility,1,False,False,False,True,False,0,False
960,97,74,11,facility,1,False,False,False,True,False,49,False
960,155,74,11,facility,1,False,False,True,True,True,49,False
960,85,93,13,facility,1,False,False,False,True,False,50,False
960,25,64,30,facility,1,False,False,True,False,False,27,False
960,25,99,30,facility,1,False,False,True,True,True,42,False
960,64,99,30,facility,1,False,False,False,True,False,15,False
960,110,113,37,facility,1,False,False,True,False,False,40,False
1020,81,67,3,facility,1,False,False,True,True,True,4,False
1020,118,88,12,facility,1,False,False,False,True,False,26,False
1020,118,136,12,facility,1,False,False,False,False,False,0,False
1020,88,136,12,facility,1,False,False,True,False,False,26,False
1020,166,93,13,facility,1,False,False,False,True,False,57,False
1020,71,83,16,facility,1,False,False,False,False,False,37,False
1020,127,25,30,facility,1,False,False,True,True,True,25,False
1020,127,64,30,facility,1,False,False,True,False,False,2,False
1020,127,99,30,facility,1,False,False,True,True,True,17,False
1020,127,70,30,facility,1,False,False,True,False,False,18,False
1020,25,64,30,facility,1,False,False,True,False,False,27,False
1020,25,99,30,facility,1,False,False,True,True,True,42,False
1020,25,70,30,facility,1,False,False,True,False,False,7,False
1020,64,99,30,facility,1,False,False,False,True,False,15,False
1020,64,70,30,facility,1,False,False,False,False,False,20,False
1020,99,70,30,facility,1,False,False,True,False,False,35,False
1080,81,67,3,facility,1,False,False,True,True,True,4,False
1080,81,96,3,facility,1,False,False,True,False,False,44,False
1080,67,96,3,facility,1,False,False,True,False,False,48,False
1080,47,61,10,facility,1,False,False,True,True,True,3,False
1080,105,136,12,facility,1,False,False,False,False,False,36,False
1080,166,93,13,facility,1,False,False,False,True,False,57,False
1080,166,142,13,facility,1,False,False,False,False,False,18,False
1080,166,18,13,facility,1,False,False,False,False,False,42,False
1080,93,142,13,facility,1,False,False,True,False,False,75,False
1080,93,18,13,facility,1,False,False,True,False,False,15,False
1080,142,18,13,facility,1,False,False,False,False,False,60,False
1080,71,83,16,facility,1,False,False,False,False,False,37,False
1080,94,59,17,facility,1,False,False,False,True,False,12,False
1080,127,174,30,facility,1,False,False,True,True,True,0,False
1080,127,25,30,facility,1,False,False,True,True,True,25,False
1080,127,64,30,facility,1,False,False,True,False,False,2,False
1080,127,99,30,facility,1,False,False,True,True,True,17,False
1080,127,70,30,facility,1,False,False,True,False,False,18,False
1080,127,8,30,facility,1,False,False,True,True,True,35,False
1080,174,25,30,facility,1,False,False,True,True,True,25,False
1080,174,64,30,facility,1,False,False,True,False,False,2,False
1080,174,99,30,facility,1,False,False,True,True,True,17,False
1080,174,70,30,facility,1,False,False,True,False,False,18,False
1080,174,8,30,facility,1,False,False,True,True,True,35,False
1080,25,64,30,facility,1,False,False,True,False,False,27,False
1080,25,99,30,facility,1,False,False,True,True,True,42,False
1080,25,70,30,facility,1,False,False,True,False,False,7,False
1080,25,8,30,facility,1,False,False,True,True,True,60,False
1080,64,99,30,facility,1,False,False,False,True,False,15,False
1080,64,70,30,facility,1,False,False,False,False,False,20,False
1080,64,8,30,facility,1,False,False,False,True,False,33,False
1080,99,70,30,facility,1,False,False,True,False,False,35,False
1080,99,8,30,facility,1,False,False,True,True,True,18,False
1080,70,8,30,facility,1,False,False,False,True,False,53,False
1140,61,153,10,facility,1,False,False,True,True,True,20,False
1140,105,136,12,facility,1,False,False,False,False,False,36,False
1140,142,18,13,facility,1,False,False,False,False,False,60,False
1140,142,50,13,facility,1,False,False,False,True,False,20,False
1140,142,156,13,facility,1,False,False,False,False,False,69,False
1140,18,50,13,facility,1,False,False,False,True,False,40,False
1140,18,156,13,facility,1,False,False,False,False,False,9,False
1140,50,156,13,facility,1,False,False,True,False,False,49,False
1140,164,97,14,facility,1,False,False,False,False,False,53,False
1140,120,57,18,facility,1,False,False,False,False,False,14,False
1140,25,64,30,facility,1,False,False,True,False,False,27,False
1140,25,99,30,facility,1,False,False,True,True,True,42,False
1140,25,70,30,facility,1,False,False,True,False,False,7,False
1140,25,8,30,facility,1,False,False,True,True,True,60,False
1140,64,99,30,facility,1,False,False,False,True,False,15,False
1140,64,70,30,facility,1,False,False,False,False,False,20,False
1140,64,8,30,facility,1,False,False,False,True,False,33,False
1140,99,70,30,facility,1,False,False,True,False,False,35,False
1140,99,8,30,facility,1,False,False,True,True,True,18,False
1140,70,8,30,facility,1,False,False,False,True,False,53,False
1200,176,153,10,facility,1,False,False,False,True,False,17,False
1200,105,136,12,facility,1,False,False,False,False,False,36,False
1200,79,18,13,facility,1,True,False,False,False,False,42,False
1200,79,6,13,facility,1,True,False,False,False,False,35,False
1200,79,50,13,facility,1,True,False,False,True,False,2,False
1200,79,156,13,facility,1,True,False,False,False,False,51,False
1200,79,73,13,facility,1,True,False,False,True,False,6,False
1200,18,6,13,facility,1,False,False,False,False,False,7,False
1200,18,50,13,facility,1,False,False,False,True,False,40,False
1200,18,156,13,facility,1,False,False,False,False,False,9,False
1200,18,73,13,facility,1,False,False,False,True,False,48,False
1200,6,50,13,facility,1,False,False,False,True,False,33,False
1200,6,156,13,facility,1,False,False,False,False,False,16,False
1200,6,73,13,facility,1,False,False,False,True,False,41,False
1200,50,156,13,facility,1,False,False,True,False,False,49,False
1200,50,73,13,facility,1,False,False,True,True,True,8,False
1200,156,73,13,facility,1,False,False,False,True,False,57,False
1200,120,57,18,facility,1,False,False,False,False,False,14,False
1200,99,70,30,facility,1,False,False,True,False,False,35,False
1200,99,8,30,facility,1,False,False,True,True,True,18,False
1200,70,8,30,facility,1,False,False,False,True,False,53,False
1260,176,153,10,facility,1,False,False,False,True,False,17,False
1260,176,84,10,facility,1,False,False,False,False,False,7,False
1260,153,84,10,facility,1,False,False,True,False,False,24,False
1260,18,6,13,facility,1,False,False,False,False,False,7,False
